-0.1 -2456.20061257
 0.0 -2456.20087593
 0.1 -2456.20099180
 0.2 -2456.20096018
 0.3 -2456.20078097
 0.4 -2456.20045377
 0.5 -2456.19997762
 0.6 -2456.19935195
 0.7 -2456.19857536
 0.8 -2456.19764656
 0.9 -2456.19656430
 1.0 -2456.19532737
