Energy (meV)          FC          FCHT        HT        TOT
-1.45800000e+02    5.45680235e-35    -9.52527044e-36    4.44151694e-37    4.54869047e-35
-1.45700000e+02    5.77521766e-35    -1.00474695e-35    4.66811026e-37    4.81715181e-35
-1.45600000e+02    6.11315127e-35    -1.06000875e-35    4.90711447e-37    5.10221366e-35
-1.45500000e+02    6.47184487e-35    -1.11849838e-35    5.15925113e-37    5.40493901e-35
-1.45400000e+02    6.85262127e-35    -1.18041353e-35    5.42528571e-37    5.72646059e-35
-1.45300000e+02    7.25688977e-35    -1.24596448e-35    5.70603047e-37    6.06798560e-35
-1.45200000e+02    7.68615196e-35    -1.31537484e-35    6.00234733e-37    6.43080060e-35
-1.45100000e+02    8.14200783e-35    -1.38888246e-35    6.31515106e-37    6.81627688e-35
-1.45000000e+02    8.62616234e-35    -1.46674037e-35    6.64541260e-37    7.22587610e-35
-1.44900000e+02    9.14043241e-35    -1.54921772e-35    6.99416267e-37    7.66115632e-35
-1.44800000e+02    9.68675443e-35    -1.63660090e-35    7.36249549e-37    8.12377848e-35
-1.44700000e+02    1.02671922e-34    -1.72919462e-35    7.75157293e-37    8.61551328e-35
-1.44600000e+02    1.08839453e-34    -1.82732311e-35    8.16262870e-37    9.13824852e-35
-1.44500000e+02    1.15393587e-34    -1.93133142e-35    8.59697304e-37    9.69399699e-35
-1.44400000e+02    1.22359316e-34    -2.04158677e-35    9.05599753e-37    1.02849048e-34
-1.44300000e+02    1.29763286e-34    -2.15848004e-35    9.54118034e-37    1.09132604e-34
-1.44200000e+02    1.37633903e-34    -2.28242724e-35    1.00540917e-36    1.15815040e-34
-1.44100000e+02    1.46001452e-34    -2.41387126e-35    1.05964000e-36    1.22922380e-34
-1.44000000e+02    1.54898224e-34    -2.55328359e-35    1.11698779e-36    1.30482376e-34
-1.43900000e+02    1.64358648e-34    -2.70116617e-35    1.17764088e-36    1.38524627e-34
-1.43800000e+02    1.74419436e-34    -2.85805349e-35    1.24179948e-36    1.47080701e-34
-1.43700000e+02    1.85119738e-34    -3.02451463e-35    1.30967632e-36    1.56184268e-34
-1.43600000e+02    1.96501302e-34    -3.20115560e-35    1.38149755e-36    1.65871243e-34
-1.43500000e+02    2.08608650e-34    -3.38862180e-35    1.45750358e-36    1.76179936e-34
-1.43400000e+02    2.21489267e-34    -3.58760055e-35    1.53794996e-36    1.87151211e-34
-1.43300000e+02    2.35193795e-34    -3.79882392e-35    1.62310842e-36    1.98828664e-34
-1.43200000e+02    2.49776249e-34    -4.02307167e-35    1.71326787e-36    2.11258800e-34
-1.43100000e+02    2.65294244e-34    -4.26117441e-35    1.80873555e-36    2.24491236e-34
-1.43000000e+02    2.81809235e-34    -4.51401695e-35    1.90983819e-36    2.38578903e-34
-1.42900000e+02    2.99386776e-34    -4.78254192e-35    2.01692328e-36    2.53578280e-34
-1.42800000e+02    3.18096797e-34    -5.06775360e-35    2.13036045e-36    2.69549622e-34
-1.42700000e+02    3.38013900e-34    -5.37072196e-35    2.25054284e-36    2.86557223e-34
-1.42600000e+02    3.59217668e-34    -5.69258709e-35    2.37788872e-36    3.04669686e-34
-1.42500000e+02    3.81793007e-34    -6.03456382e-35    2.51284304e-36    3.23960212e-34
-1.42400000e+02    4.05830502e-34    -6.39794667e-35    2.65587925e-36    3.44506915e-34
-1.42300000e+02    4.31426799e-34    -6.78411517e-35    2.80750108e-36    3.66393148e-34
-1.42200000e+02    4.58685015e-34    -7.19453953e-35    2.96824458e-36    3.89707864e-34
-1.42100000e+02    4.87715173e-34    -7.63078662e-35    3.13868019e-36    4.14545987e-34
-1.42000000e+02    5.18634670e-34    -8.09452643e-35    3.31941500e-36    4.41008821e-34
-1.41900000e+02    5.51568772e-34    -8.58753896e-35    3.51109518e-36    4.69204478e-34
-1.41800000e+02    5.86651147e-34    -9.11172148e-35    3.71440846e-36    4.99248340e-34
-1.41700000e+02    6.24024428e-34    -9.66909644e-35    3.93008694e-36    5.31263551e-34
-1.41600000e+02    6.63840826e-34    -1.02618197e-34    4.15890995e-36    5.65381539e-34
-1.41500000e+02    7.06262766e-34    -1.08921895e-34    4.40170715e-36    6.01742578e-34
-1.41400000e+02    7.51463586e-34    -1.15626560e-34    4.65936182e-36    6.40496388e-34
-1.41300000e+02    7.99628266e-34    -1.22758311e-34    4.93281444e-36    6.81802769e-34
-1.41200000e+02    8.50954221e-34    -1.30344999e-34    5.22306636e-36    7.25832288e-34
-1.41100000e+02    9.05652136e-34    -1.38416315e-34    5.53118388e-36    7.72767004e-34
-1.41000000e+02    9.63946861e-34    -1.47003918e-34    5.85830248e-36    8.22801245e-34
-1.40900000e+02    1.02607837e-33    -1.56141563e-34    6.20563135e-36    8.76142441e-34
-1.40800000e+02    1.09230279e-33    -1.65865244e-34    6.57445832e-36    9.33012008e-34
-1.40700000e+02    1.16289348e-33    -1.76213343e-34    6.96615494e-36    9.93646293e-34
-1.40600000e+02    1.23814219e-33    -1.87226787e-34    7.38218208e-36    1.05829759e-33
-1.40500000e+02    1.31836033e-33    -1.98949221e-34    7.82409576e-36    1.12723520e-33
-1.40400000e+02    1.40388025e-33    -2.11427188e-34    8.29355346e-36    1.20074662e-33
-1.40300000e+02    1.49505673e-33    -2.24710325e-34    8.79232078e-36    1.27913872e-33
-1.40200000e+02    1.59226840e-33    -2.38851567e-34    9.32227862e-36    1.36273912e-33
-1.40100000e+02    1.69591945e-33    -2.53907368e-34    9.88543074e-36    1.45189751e-33
-1.40000000e+02    1.80644126e-33    -2.69937940e-34    1.04839119e-35    1.54698723e-33
-1.39900000e+02    1.92429430e-33    -2.87007499e-34    1.11199966e-35    1.64840680e-33
-1.39800000e+02    2.04997010e-33    -3.05184537e-34    1.17961080e-35    1.75658167e-33
-1.39700000e+02    2.18399330e-33    -3.24542107e-34    1.25148282e-35    1.87196602e-33
-1.39600000e+02    2.32692391e-33    -3.45158127e-34    1.32789085e-35    1.99504469e-33
-1.39500000e+02    2.47935970e-33    -3.67115708e-34    1.40912804e-35    2.12633527e-33
-1.39400000e+02    2.64193877e-33    -3.90503498e-34    1.49550680e-35    2.26639034e-33
-1.39300000e+02    2.81534221e-33    -4.15416056e-34    1.58736004e-35    2.41579976e-33
-1.39200000e+02    3.00029709e-33    -4.41954246e-34    1.68504252e-35    2.57519327e-33
-1.39100000e+02    3.19757948e-33    -4.70225661e-34    1.78893234e-35    2.74524315e-33
-1.39000000e+02    3.40801782e-33    -5.00345069e-34    1.89943242e-35    2.92666707e-33
-1.38900000e+02    3.63249639e-33    -5.32434899e-34    2.01697221e-35    3.12023121e-33
-1.38800000e+02    3.87195916e-33    -5.66625749e-34    2.14200940e-35    3.32675350e-33
-1.38700000e+02    4.12741373e-33    -6.03056937e-34    2.27503183e-35    3.54710711e-33
-1.38600000e+02    4.39993570e-33    -6.41877081e-34    2.41655946e-35    3.78222421e-33
-1.38500000e+02    4.69067319e-33    -6.83244723e-34    2.56714648e-35    4.03309993e-33
-1.38400000e+02    5.00085178e-33    -7.27328995e-34    2.72738363e-35    4.30079663e-33
-1.38300000e+02    5.33177971e-33    -7.74310326e-34    2.89790061e-35    4.58644839e-33
-1.38200000e+02    5.68485345e-33    -8.24381197e-34    3.07936862e-35    4.89126594e-33
-1.38100000e+02    6.06156365e-33    -8.77746951e-34    3.27250316e-35    5.21654173e-33
-1.38000000e+02    6.46350148e-33    -9.34626651e-34    3.47806694e-35    5.56365550e-33
-1.37900000e+02    6.89236544e-33    -9.95254000e-34    3.69687304e-35    5.93408017e-33
-1.37800000e+02    7.34996854e-33    -1.05987832e-33    3.92978820e-35    6.32938810e-33
-1.37700000e+02    7.83824602e-33    -1.12876559e-33    4.17773645e-35    6.75125779e-33
-1.37600000e+02    8.35926361e-33    -1.20219958e-33    4.44170284e-35    7.20148106e-33
-1.37500000e+02    8.91522631e-33    -1.28048302e-33    4.72273752e-35    7.68197067e-33
-1.37400000e+02    9.50848773e-33    -1.36393887e-33    5.02196009e-35    8.19476846e-33
-1.37300000e+02    1.01415601e-32    -1.45291170e-33    5.34056412e-35    8.74205405e-33
-1.37200000e+02    1.08171250e-32    -1.54776909e-33    5.67982216e-35    9.32615413e-33
-1.37100000e+02    1.15380446e-32    -1.64890321e-33    6.04109089e-35    9.94955234e-33
-1.37000000e+02    1.23073741e-32    -1.75673244e-33    6.42581677e-35    1.06148999e-32
-1.36900000e+02    1.31283743e-32    -1.87170312e-33    6.83554196e-35    1.13250266e-32
-1.36800000e+02    1.40045257e-32    -1.99429146e-33    7.27191064e-35    1.20829534e-32
-1.36700000e+02    1.49395433e-32    -2.12500546e-33    7.73667586e-35    1.28919046e-32
-1.36600000e+02    1.59373921e-32    -2.26438711e-33    8.23170667e-35    1.37553221e-32
-1.36500000e+02    1.70023041e-32    -2.41301461e-33    8.75899589e-35    1.46768794e-32
-1.36400000e+02    1.81387961e-32    -2.57150480e-33    9.32066823e-35    1.56604980e-32
-1.36300000e+02    1.93516890e-32    -2.74051578e-33    9.91898915e-35    1.67103631e-32
-1.36200000e+02    2.06461279e-32    -2.92074958e-33    1.05563741e-34    1.78309421e-32
-1.36100000e+02    2.20276043e-32    -3.11295519e-33    1.12353984e-34    1.90270031e-32
-1.36000000e+02    2.35019787e-32    -3.31793162e-33    1.19588082e-34    2.03036352e-32
-1.35900000e+02    2.50755060e-32    -3.53653126e-33    1.27295312e-34    2.16662701e-32
-1.35800000e+02    2.67548615e-32    -3.76966345e-33    1.35506893e-34    2.31207049e-32
-1.35700000e+02    2.85471692e-32    -4.01829829e-33    1.44256109e-34    2.46731270e-32
-1.35600000e+02    3.04600318e-32    -4.28347064e-33    1.53578452e-34    2.63301396e-32
-1.35500000e+02    3.25015629e-32    -4.56628448e-33    1.63511763e-34    2.80987902e-32
-1.35400000e+02    3.46804211e-32    -4.86791752e-33    1.74096389e-34    2.99865999e-32
-1.35300000e+02    3.70058463e-32    -5.18962608e-33    1.85375351e-34    3.20015956e-32
-1.35200000e+02    3.94876991e-32    -5.53275034e-33    1.97394520e-34    3.41523433e-32
-1.35100000e+02    4.21365016e-32    -5.89871995e-33    2.10202803e-34    3.64479844e-32
-1.35000000e+02    4.49634820e-32    -6.28905993e-33    2.23852350e-34    3.88982745e-32
-1.34900000e+02    4.79806222e-32    -6.70539708e-33    2.38398760e-34    4.15136239e-32
-1.34800000e+02    5.12007072e-32    -7.14946669e-33    2.53901319e-34    4.43051418e-32
-1.34700000e+02    5.46373795e-32    -7.62311981e-33    2.70423236e-34    4.72846829e-32
-1.34600000e+02    5.83051961e-32    -8.12833093e-33    2.88031908e-34    5.04648970e-32
-1.34500000e+02    6.22196894e-32    -8.66720615e-33    3.06799192e-34    5.38592824e-32
-1.34400000e+02    6.63974325e-32    -9.24199198e-33    3.26801705e-34    5.74822422e-32
-1.34300000e+02    7.08561084e-32    -9.85508464e-33    3.48121133e-34    6.13491449e-32
-1.34200000e+02    7.56145843e-32    -1.05090400e-32    3.70844574e-34    6.54763889e-32
-1.34100000e+02    8.06929899e-32    -1.12065842e-32    3.95064886e-34    6.98814706e-32
-1.34000000e+02    8.61128023e-32    -1.19506250e-32    4.20881075e-34    7.45830584e-32
-1.33900000e+02    9.18969349e-32    -1.27442635e-32    4.48398697e-34    7.96010701e-32
-1.33800000e+02    9.80698336e-32    -1.35908077e-32    4.77730293e-34    8.49567563e-32
-1.33700000e+02    1.04657579e-31    -1.44937853e-32    5.08995847e-34    9.06727893e-32
-1.33600000e+02    1.11687993e-31    -1.54569589e-32    5.42323283e-34    9.67733576e-32
-1.33500000e+02    1.19190759e-31    -1.64843416e-32    5.77848980e-34    1.03284267e-31
-1.33400000e+02    1.27197541e-31    -1.75802129e-32    6.15718338e-34    1.10233046e-31
-1.33300000e+02    1.35742117e-31    -1.87491373e-32    6.56086367e-34    1.17649066e-31
-1.33200000e+02    1.44860520e-31    -1.99959823e-32    6.99118327e-34    1.25563656e-31
-1.33100000e+02    1.54591186e-31    -2.13259391e-32    7.44990394e-34    1.34010238e-31
-1.33000000e+02    1.64975118e-31    -2.27445437e-32    7.93890390e-34    1.43024464e-31
-1.32900000e+02    1.76056048e-31    -2.42576996e-32    8.46018541e-34    1.52644367e-31
-1.32800000e+02    1.87880626e-31    -2.58717023e-32    9.01588299e-34    1.62910512e-31
-1.32700000e+02    2.00498609e-31    -2.75932654e-32    9.60827211e-34    1.73866171e-31
-1.32600000e+02    2.13963068e-31    -2.94295474e-32    1.02397785e-33    1.85557498e-31
-1.32500000e+02    2.28330608e-31    -3.13881823e-32    1.09129879e-33    1.98033724e-31
-1.32400000e+02    2.43661600e-31    -3.34773099e-32    1.16306567e-33    2.11347356e-31
-1.32300000e+02    2.60020433e-31    -3.57056096e-32    1.23957234e-33    2.25554395e-31
-1.32200000e+02    2.77475776e-31    -3.80823361e-32    1.32113200e-33    2.40714572e-31
-1.32100000e+02    2.96100866e-31    -4.06173573e-32    1.40807851e-33    2.56891587e-31
-1.32000000e+02    3.15973804e-31    -4.33211944e-32    1.50076774e-33    2.74153378e-31
-1.31900000e+02    3.37177882e-31    -4.62050654e-32    1.59957904e-33    2.92572395e-31
-1.31800000e+02    3.59801919e-31    -4.92809305e-32    1.70491673e-33    3.12225906e-31
-1.31700000e+02    3.83940634e-31    -5.25615414e-32    1.81721176e-33    3.33196304e-31
-1.31600000e+02    4.09695027e-31    -5.60604931e-32    1.93692348e-33    3.55571458e-31
-1.31500000e+02    4.37172800e-31    -5.97922794e-32    2.06454149e-33    3.79445062e-31
-1.31400000e+02    4.66488792e-31    -6.37723522e-32    2.20058758e-33    4.04917027e-31
-1.31300000e+02    4.97765455e-31    -6.80171840e-32    2.34561791e-33    4.32093889e-31
-1.31200000e+02    5.31133354e-31    -7.25443357e-32    2.50022520e-33    4.61089243e-31
-1.31100000e+02    5.66731696e-31    -7.73725271e-32    2.66504118e-33    4.92024210e-31
-1.31000000e+02    6.04708905e-31    -8.25217139e-32    2.84073909e-33    5.25027930e-31
-1.30900000e+02    6.45223225e-31    -8.80131681e-32    3.02803641e-33    5.60238093e-31
-1.30800000e+02    6.88443365e-31    -9.38695648e-32    3.22769779e-33    5.97801498e-31
-1.30700000e+02    7.34549189e-31    -1.00115074e-31    3.44053807e-33    6.37874653e-31
-1.30600000e+02    7.83732444e-31    -1.06775458e-31    3.66742562e-33    6.80624412e-31
-1.30500000e+02    8.36197544e-31    -1.13878176e-31    3.90928581e-33    7.26228654e-31
-1.30400000e+02    8.92162400e-31    -1.21452498e-31    4.16710472e-33    7.74877007e-31
-1.30300000e+02    9.51859302e-31    -1.29529617e-31    4.44193311e-33    8.26771619e-31
-1.30200000e+02    1.01553587e-30    -1.38142780e-31    4.73489066e-33    8.82127978e-31
-1.30100000e+02    1.08345604e-30    -1.47327422e-31    5.04717045e-33    9.41175788e-31
-1.30000000e+02    1.15590116e-30    -1.57121306e-31    5.38004372e-33    1.00415989e-30
-1.29900000e+02    1.23317110e-30    -1.67564678e-31    5.73486502e-33    1.07134129e-30
-1.29800000e+02    1.31558548e-30    -1.78700426e-31    6.11307758e-33    1.14299814e-30
-1.29700000e+02    1.40348498e-30    -1.90574259e-31    6.51621911e-33    1.21942694e-30
-1.29600000e+02    1.49723266e-30    -2.03234880e-31    6.94592795e-33    1.30094371e-30
-1.29500000e+02    1.59721549e-30    -2.16734192e-31    7.40394963e-33    1.38788524e-30
-1.29400000e+02    1.70384584e-30    -2.31127502e-31    7.89214378e-33    1.48061048e-30
-1.29300000e+02    1.81756322e-30    -2.46473742e-31    8.41249163e-33    1.57950197e-30
-1.29200000e+02    1.93883598e-30    -2.62835705e-31    8.96710384e-33    1.68496738e-30
-1.29100000e+02    2.06816321e-30    -2.80280298e-31    9.55822897e-33    1.79744114e-30
-1.29000000e+02    2.20607677e-30    -2.98878811e-31    1.01882623e-32    1.91738622e-30
-1.28900000e+02    2.35314339e-30    -3.18707197e-31    1.08597557e-32    2.04529594e-30
-1.28800000e+02    2.50996695e-30    -3.39846380e-31    1.15754272e-32    2.18169599e-30
-1.28700000e+02    2.67719091e-30    -3.62382574e-31    1.23381722e-32    2.32714651e-30
-1.28600000e+02    2.85550087e-30    -3.86407630e-31    1.31510751e-32    2.48224432e-30
-1.28500000e+02    3.04562732e-30    -4.12019399e-31    1.40174209e-32    2.64762534e-30
-1.28400000e+02    3.24834854e-30    -4.39322124e-31    1.49407090e-32    2.82396712e-30
-1.28300000e+02    3.46449371e-30    -4.68426853e-31    1.59246663e-32    3.01199152e-30
-1.28200000e+02    3.69494623e-30    -4.99451877e-31    1.69732625e-32    3.21246761e-30
-1.28100000e+02    3.94064721e-30    -5.32523205e-31    1.80907255e-32    3.42621473e-30
-1.28000000e+02    4.20259924e-30    -5.67775060e-31    1.92815582e-32    3.65410574e-30
-1.27900000e+02    4.48187036e-30    -6.05350411e-31    2.05505562e-32    3.89707050e-30
-1.27800000e+02    4.77959827e-30    -6.45401539e-31    2.19028266e-32    4.15609955e-30
-1.27700000e+02    5.09699489e-30    -6.88090641e-31    2.33438086e-32    4.43224806e-30
-1.27600000e+02    5.43535116e-30    -7.33590465e-31    2.48792941e-32    4.72663999e-30
-1.27500000e+02    5.79604209e-30    -7.82084999e-31    2.65154512e-32    5.04047254e-30
-1.27400000e+02    6.18053226e-30    -8.33770191e-31    2.82588480e-32    5.37502092e-30
-1.27300000e+02    6.59038158e-30    -8.88854722e-31    3.01164785e-32    5.73164333e-30
-1.27200000e+02    7.02725144e-30    -9.47560830e-31    3.20957901e-32    6.11178640e-30
-1.27100000e+02    7.49291127e-30    -1.01012518e-30    3.42047126e-32    6.51699080e-30
-1.27000000e+02    7.98924550e-30    -1.07679979e-30    3.64516894e-32    6.94889740e-30
-1.26900000e+02    8.51826099e-30    -1.14785304e-30    3.88457104e-32    7.40925366e-30
-1.26800000e+02    9.08209490e-30    -1.22357069e-30    4.13963474e-32    7.89992056e-30
-1.26700000e+02    9.68302310e-30    -1.30425704e-30    4.41137907e-32    8.42287985e-30
-1.26600000e+02    1.03234691e-29    -1.39023607e-30    4.70088900e-32    8.98024189e-30
-1.26500000e+02    1.10060134e-29    -1.48185276e-30    5.00931956e-32    9.57425386e-30
-1.26400000e+02    1.17334040e-29    -1.57947440e-30    5.33790040e-32    1.02073086e-29
-1.26300000e+02    1.25085666e-29    -1.68349205e-30    5.68794055e-32    1.08819540e-29
-1.26200000e+02    1.33346165e-29    -1.79432203e-30    6.06083350e-32    1.16009029e-29
-1.26100000e+02    1.42148705e-29    -1.91240757e-30    6.45806263e-32    1.23670436e-29
-1.26000000e+02    1.51528599e-29    -2.03822054e-30    6.88120695e-32    1.31834514e-29
-1.25900000e+02    1.61523442e-29    -2.17226324e-30    7.33194721e-32    1.40534004e-29
-1.25800000e+02    1.72173258e-29    -2.31507041e-30    7.81207243e-32    1.49803761e-29
-1.25700000e+02    1.83520657e-29    -2.46721125e-30    8.32348680e-32    1.59680893e-29
-1.25600000e+02    1.95610997e-29    -2.62929167e-30    8.86821704e-32    1.70204902e-29
-1.25500000e+02    2.08492564e-29    -2.80195659e-30    9.44842023e-32    1.81417840e-29
-1.25400000e+02    2.22216755e-29    -2.98589248e-30    1.00663921e-31    1.93364469e-29
-1.25300000e+02    2.36838279e-29    -3.18182999e-30    1.07245760e-31    2.06092437e-29
-1.25200000e+02    2.52415371e-29    -3.39054676e-30    1.14255720e-31    2.19652461e-29
-1.25100000e+02    2.69010013e-29    -3.61287043e-30    1.21721474e-31    2.34098523e-29
-1.25000000e+02    2.86688174e-29    -3.84968186e-30    1.29672467e-31    2.49488080e-29
-1.24900000e+02    3.05520068e-29    -4.10191843e-30    1.38140036e-31    2.65882284e-29
-1.24800000e+02    3.25580420e-29    -4.37057777e-30    1.47157524e-31    2.83346218e-29
-1.24700000e+02    3.46948755e-29    -4.65672146e-30    1.56760412e-31    3.01949144e-29
-1.24600000e+02    3.69709704e-29    -4.96147920e-30    1.66986453e-31    3.21764777e-29
-1.24500000e+02    3.93953331e-29    -5.28605310e-30    1.77875816e-31    3.42871558e-29
-1.24400000e+02    4.19775474e-29    -5.63172229e-30    1.89471241e-31    3.65352963e-29
-1.24300000e+02    4.47278114e-29    -5.99984781e-30    2.01818200e-31    3.89297818e-29
-1.24200000e+02    4.76569770e-29    -6.39187780e-30    2.14965072e-31    4.14800643e-29
-1.24100000e+02    5.07765906e-29    -6.80935305e-30    2.28963327e-31    4.41962009e-29
-1.24000000e+02    5.40989379e-29    -7.25391286e-30    2.43867721e-31    4.70888927e-29
-1.23900000e+02    5.76370901e-29    -7.72730128e-30    2.59736504e-31    5.01695253e-29
-1.23800000e+02    6.14049546e-29    -8.23137378e-30    2.76631644e-31    5.34502124e-29
-1.23700000e+02    6.54173270e-29    -8.76810426e-30    2.94619057e-31    5.69438418e-29
-1.23600000e+02    6.96899482e-29    -9.33959256e-30    3.13768862e-31    6.06641245e-29
-1.23500000e+02    7.42395637e-29    -9.94807245e-30    3.34155642e-31    6.46256469e-29
-1.23400000e+02    7.90839874e-29    -1.05959200e-29    3.55858729e-31    6.88439261e-29
-1.23300000e+02    8.42421688e-29    -1.12856629e-29    3.78962503e-31    7.33354685e-29
-1.23200000e+02    8.97342655e-29    -1.20199893e-29    4.03556710e-31    7.81178329e-29
-1.23100000e+02    9.55817186e-29    -1.28017589e-29    4.29736800e-31    8.32096964e-29
-1.23000000e+02    1.01807334e-28    -1.36340131e-29    4.57604289e-31    8.86309254e-29
-1.22900000e+02    1.08435370e-28    -1.45199866e-29    4.87267137e-31    9.44026503e-29
-1.22800000e+02    1.15491625e-28    -1.54631196e-29    5.18840156e-31    1.00547345e-28
-1.22700000e+02    1.23003539e-28    -1.64670709e-29    5.52445441e-31    1.07088914e-28
-1.22600000e+02    1.31000295e-28    -1.75357314e-29    5.88212829e-31    1.14052776e-28
-1.22500000e+02    1.39512927e-28    -1.86732388e-29    6.26280384e-31    1.21465969e-28
-1.22400000e+02    1.48574441e-28    -1.98839933e-29    6.66794913e-31    1.29357243e-28
-1.22300000e+02    1.58219934e-28    -2.11726738e-29    7.09912516e-31    1.37757172e-28
-1.22200000e+02    1.68486727e-28    -2.25442555e-29    7.55799172e-31    1.46698270e-28
-1.22100000e+02    1.79414507e-28    -2.40040286e-29    8.04631352e-31    1.56215110e-28
-1.22000000e+02    1.91045474e-28    -2.55576180e-29    8.56596682e-31    1.66344452e-28
-1.21900000e+02    2.03424495e-28    -2.72110040e-29    9.11894642e-31    1.77125386e-28
-1.21800000e+02    2.16599279e-28    -2.89705453e-29    9.70737301e-31    1.88599471e-28
-1.21700000e+02    2.30620547e-28    -3.08430019e-29    1.03335012e-30    2.00810896e-28
-1.21600000e+02    2.45542227e-28    -3.28355605e-29    1.09997276e-30    2.13806639e-28
-1.21500000e+02    2.61421649e-28    -3.49558615e-29    1.17086001e-30    2.27636648e-28
-1.21400000e+02    2.78319763e-28    -3.72120268e-29    1.24628270e-30    2.42354019e-28
-1.21300000e+02    2.96301363e-28    -3.96126904e-29    1.32652872e-30    2.58015201e-28
-1.21200000e+02    3.15435324e-28    -4.21670301e-29    1.41190408e-30    2.74680198e-28
-1.21100000e+02    3.35794864e-28    -4.48848014e-29    1.50273401e-30    2.92412797e-28
-1.21000000e+02    3.57457810e-28    -4.77763737e-29    1.59936423e-30    3.11280800e-28
-1.20900000e+02    3.80506883e-28    -5.08527684e-29    1.70216215e-30    3.31356277e-28
-1.20800000e+02    4.05030012e-28    -5.41256997e-29    1.81151826e-30    3.52715830e-28
-1.20700000e+02    4.31120648e-28    -5.76076178e-29    1.92784757e-30    3.75440878e-28
-1.20600000e+02    4.58878116e-28    -6.13117541e-29    2.05159112e-30    3.99617953e-28
-1.20500000e+02    4.88407975e-28    -6.52521706e-29    2.18321759e-30    4.25339022e-28
