Energy (meV)          FC          FCHT        HT        TOT
-1.25800000e+02    9.85259338e-05    -2.42485513e-06    1.54275619e-08    9.61165063e-05
-1.25700000e+02    9.85297950e-05    -2.42577165e-06    1.54411129e-08    9.61194645e-05
-1.25600000e+02    9.85320592e-05    -2.42665844e-06    1.54546583e-08    9.61208554e-05
-1.25500000e+02    9.85327321e-05    -2.42751585e-06    1.54682033e-08    9.61206845e-05
-1.25400000e+02    9.85318200e-05    -2.42834426e-06    1.54817534e-08    9.61189575e-05
-1.25300000e+02    9.85293292e-05    -2.42914404e-06    1.54953141e-08    9.61156805e-05
-1.25200000e+02    9.85252661e-05    -2.42991557e-06    1.55088909e-08    9.61108594e-05
-1.25100000e+02    9.85196376e-05    -2.43065925e-06    1.55224898e-08    9.61045008e-05
-1.25000000e+02    9.85124505e-05    -2.43137548e-06    1.55361163e-08    9.60966111e-05
-1.24900000e+02    9.85037121e-05    -2.43206467e-06    1.55497766e-08    9.60871972e-05
-1.24800000e+02    9.84934297e-05    -2.43272723e-06    1.55634765e-08    9.60762659e-05
-1.24700000e+02    9.84816109e-05    -2.43336361e-06    1.55772224e-08    9.60638245e-05
-1.24600000e+02    9.84682636e-05    -2.43397423e-06    1.55910204e-08    9.60498804e-05
-1.24500000e+02    9.84533958e-05    -2.43455954e-06    1.56048769e-08    9.60344411e-05
-1.24400000e+02    9.84370157e-05    -2.43511999e-06    1.56187983e-08    9.60175145e-05
-1.24300000e+02    9.84191318e-05    -2.43565605e-06    1.56327914e-08    9.59991085e-05
-1.24200000e+02    9.83997528e-05    -2.43616820e-06    1.56468627e-08    9.59792315e-05
-1.24100000e+02    9.83788877e-05    -2.43665691e-06    1.56610191e-08    9.59578918e-05
-1.24000000e+02    9.83565456e-05    -2.43712268e-06    1.56752675e-08    9.59350982e-05
-1.23900000e+02    9.83327358e-05    -2.43756601e-06    1.56896151e-08    9.59108594e-05
-1.23800000e+02    9.83074679e-05    -2.43798741e-06    1.57040689e-08    9.58851846e-05
-1.23700000e+02    9.82807518e-05    -2.43838740e-06    1.57186362e-08    9.58580831e-05
-1.23600000e+02    9.82525976e-05    -2.43876651e-06    1.57333245e-08    9.58295644e-05
-1.23500000e+02    9.82230154e-05    -2.43912529e-06    1.57481414e-08    9.57996382e-05
-1.23400000e+02    9.81920158e-05    -2.43946427e-06    1.57630944e-08    9.57683146e-05
-1.23300000e+02    9.81596096e-05    -2.43978403e-06    1.57781913e-08    9.57356038e-05
-1.23200000e+02    9.81258077e-05    -2.44008512e-06    1.57934401e-08    9.57015160e-05
-1.23100000e+02    9.80906213e-05    -2.44036814e-06    1.58088488e-08    9.56660621e-05
-1.23000000e+02    9.80540619e-05    -2.44063367e-06    1.58244255e-08    9.56292527e-05
-1.22900000e+02    9.80161412e-05    -2.44088231e-06    1.58401786e-08    9.55910991e-05
-1.22800000e+02    9.79768710e-05    -2.44111466e-06    1.58561164e-08    9.55516124e-05
-1.22700000e+02    9.79362635e-05    -2.44133136e-06    1.58722476e-08    9.55108044e-05
-1.22600000e+02    9.78943311e-05    -2.44153303e-06    1.58885807e-08    9.54686866e-05
-1.22500000e+02    9.78510864e-05    -2.44172031e-06    1.59051247e-08    9.54252712e-05
-1.22400000e+02    9.78065422e-05    -2.44189385e-06    1.59218884e-08    9.53805703e-05
-1.22300000e+02    9.77607118e-05    -2.44205432e-06    1.59388809e-08    9.53345964e-05
-1.22200000e+02    9.77136084e-05    -2.44220239e-06    1.59561116e-08    9.52873621e-05
-1.22100000e+02    9.76652456e-05    -2.44233874e-06    1.59735896e-08    9.52388805e-05
-1.22000000e+02    9.76156373e-05    -2.44246407e-06    1.59913246e-08    9.51891646e-05
-1.21900000e+02    9.75647976e-05    -2.44257908e-06    1.60093262e-08    9.51382278e-05
-1.21800000e+02    9.75127407e-05    -2.44268449e-06    1.60276042e-08    9.50860838e-05
-1.21700000e+02    9.74594812e-05    -2.44278103e-06    1.60461685e-08    9.50327464e-05
-1.21600000e+02    9.74050341e-05    -2.44286943e-06    1.60650291e-08    9.49782297e-05
-1.21500000e+02    9.73494142e-05    -2.44295045e-06    1.60841964e-08    9.49225480e-05
-1.21400000e+02    9.72926371e-05    -2.44302484e-06    1.61036806e-08    9.48657159e-05
-1.21300000e+02    9.72347181e-05    -2.44309337e-06    1.61234922e-08    9.48077482e-05
-1.21200000e+02    9.71756732e-05    -2.44315684e-06    1.61436420e-08    9.47486600e-05
-1.21100000e+02    9.71155184e-05    -2.44321604e-06    1.61641408e-08    9.46884666e-05
-1.21000000e+02    9.70542701e-05    -2.44327176e-06    1.61849995e-08    9.46271834e-05
-1.20900000e+02    9.69919449e-05    -2.44332484e-06    1.62062292e-08    9.45648262e-05
-1.20800000e+02    9.69285595e-05    -2.44337610e-06    1.62278413e-08    9.45014112e-05
-1.20700000e+02    9.68641310e-05    -2.44342638e-06    1.62498470e-08    9.44369545e-05
-1.20600000e+02    9.67986769e-05    -2.44347654e-06    1.62722581e-08    9.43714726e-05
-1.20500000e+02    9.67322147e-05    -2.44352744e-06    1.62950863e-08    9.43049823e-05
