Energy (meV)          FC          FCHT        HT        TOT
-1.46500000e+02    1.67986424e-07    -4.13335246e-09    2.56362679e-11    1.63878708e-07
-1.46400000e+02    1.68683848e-07    -4.15086141e-09    2.57474148e-11    1.64558734e-07
-1.46300000e+02    1.69380918e-07    -4.16836772e-09    2.58586430e-11    1.65238409e-07
-1.46200000e+02    1.70077608e-07    -4.18587094e-09    2.59699521e-11    1.65917707e-07
-1.46100000e+02    1.70773894e-07    -4.20337059e-09    2.60813421e-11    1.66596605e-07
-1.46000000e+02    1.71469750e-07    -4.22086623e-09    2.61928126e-11    1.67275076e-07
-1.45900000e+02    1.72165149e-07    -4.23835740e-09    2.63043638e-11    1.67953096e-07
-1.45800000e+02    1.72860067e-07    -4.25584366e-09    2.64159956e-11    1.68630639e-07
-1.45700000e+02    1.73554478e-07    -4.27332457e-09    2.65277082e-11    1.69307681e-07
-1.45600000e+02    1.74248357e-07    -4.29079970e-09    2.66395019e-11    1.69984196e-07
-1.45500000e+02    1.74941678e-07    -4.30826862e-09    2.67513771e-11    1.70660160e-07
-1.45400000e+02    1.75634415e-07    -4.32573090e-09    2.68633342e-11    1.71335548e-07
-1.45300000e+02    1.76326545e-07    -4.34318614e-09    2.69753739e-11    1.72010334e-07
-1.45200000e+02    1.77018041e-07    -4.36063393e-09    2.70874969e-11    1.72684495e-07
-1.45100000e+02    1.77708879e-07    -4.37807386e-09    2.71997041e-11    1.73358005e-07
-1.45000000e+02    1.78399033e-07    -4.39550555e-09    2.73119964e-11    1.74030839e-07
-1.44900000e+02    1.79088478e-07    -4.41292860e-09    2.74243750e-11    1.74702974e-07
-1.44800000e+02    1.79777190e-07    -4.43034264e-09    2.75368411e-11    1.75374385e-07
-1.44700000e+02    1.80465145e-07    -4.44774730e-09    2.76493960e-11    1.76045047e-07
-1.44600000e+02    1.81152316e-07    -4.46514223e-09    2.77620413e-11    1.76714936e-07
-1.44500000e+02    1.81838680e-07    -4.48252705e-09    2.78747787e-11    1.77384028e-07
-1.44400000e+02    1.82524213e-07    -4.49990145e-09    2.79876099e-11    1.78052299e-07
-1.44300000e+02    1.83208889e-07    -4.51726507e-09    2.81005369e-11    1.78719725e-07
-1.44200000e+02    1.83892686e-07    -4.53461759e-09    2.82135619e-11    1.79386282e-07
-1.44100000e+02    1.84575578e-07    -4.55195871e-09    2.83266870e-11    1.80051946e-07
-1.44000000e+02    1.85257543e-07    -4.56928811e-09    2.84399148e-11    1.80716694e-07
-1.43900000e+02    1.85938555e-07    -4.58660550e-09    2.85532479e-11    1.81380503e-07
-1.43800000e+02    1.86618593e-07    -4.60391059e-09    2.86666889e-11    1.82043349e-07
-1.43700000e+02    1.87297631e-07    -4.62120312e-09    2.87802409e-11    1.82705209e-07
-1.43600000e+02    1.87975648e-07    -4.63848282e-09    2.88939071e-11    1.83366059e-07
-1.43500000e+02    1.88652620e-07    -4.65574945e-09    2.90076906e-11    1.84025878e-07
-1.43400000e+02    1.89328523e-07    -4.67300276e-09    2.91215951e-11    1.84684642e-07
-1.43300000e+02    1.90003336e-07    -4.69024254e-09    2.92356242e-11    1.85342329e-07
-1.43200000e+02    1.90677036e-07    -4.70746856e-09    2.93497818e-11    1.85998917e-07
-1.43100000e+02    1.91349600e-07    -4.72468063e-09    2.94640720e-11    1.86654384e-07
-1.43000000e+02    1.92021007e-07    -4.74187857e-09    2.95784992e-11    1.87308707e-07
-1.42900000e+02    1.92691234e-07    -4.75906219e-09    2.96930678e-11    1.87961865e-07
-1.42800000e+02    1.93360260e-07    -4.77623136e-09    2.98077826e-11    1.88613837e-07
-1.42700000e+02    1.94028064e-07    -4.79338591e-09    2.99226486e-11    1.89264601e-07
-1.42600000e+02    1.94694624e-07    -4.81052573e-09    3.00376709e-11    1.89914136e-07
-1.42500000e+02    1.95359919e-07    -4.82765069e-09    3.01528550e-11    1.90562421e-07
-1.42400000e+02    1.96023929e-07    -4.84476071e-09    3.02682065e-11    1.91209436e-07
-1.42300000e+02    1.96686633e-07    -4.86185571e-09    3.03837313e-11    1.91855161e-07
-1.42200000e+02    1.97348011e-07    -4.87893561e-09    3.04994357e-11    1.92499575e-07
-1.42100000e+02    1.98008044e-07    -4.89600037e-09    3.06153260e-11    1.93142659e-07
-1.42000000e+02    1.98666711e-07    -4.91304996e-09    3.07314088e-11    1.93784392e-07
-1.41900000e+02    1.99323993e-07    -4.93008436e-09    3.08476912e-11    1.94424757e-07
-1.41800000e+02    1.99979872e-07    -4.94710360e-09    3.09641804e-11    1.95063733e-07
-1.41700000e+02    2.00634329e-07    -4.96410768e-09    3.10808838e-11    1.95701303e-07
-1.41600000e+02    2.01287346e-07    -4.98109665e-09    3.11978093e-11    1.96337447e-07
-1.41500000e+02    2.01938904e-07    -4.99807057e-09    3.13149649e-11    1.96972148e-07
-1.41400000e+02    2.02588985e-07    -5.01502954e-09    3.14323590e-11    1.97605388e-07
-1.41300000e+02    2.03237574e-07    -5.03197365e-09    3.15500003e-11    1.98237150e-07
-1.41200000e+02    2.03884652e-07    -5.04890302e-09    3.16678978e-11    1.98867417e-07
-1.41100000e+02    2.04530203e-07    -5.06581781e-09    3.17860607e-11    1.99496172e-07
-1.41000000e+02    2.05174212e-07    -5.08271818e-09    3.19044988e-11    2.00123398e-07
-1.40900000e+02    2.05816661e-07    -5.09960433e-09    3.20232220e-11    2.00749080e-07
-1.40800000e+02    2.06457537e-07    -5.11647646e-09    3.21422407e-11    2.01373202e-07
-1.40700000e+02    2.07096823e-07    -5.13333481e-09    3.22615654e-11    2.01995750e-07
-1.40600000e+02    2.07734505e-07    -5.15017966e-09    3.23812072e-11    2.02616707e-07
-1.40500000e+02    2.08370570e-07    -5.16701127e-09    3.25011775e-11    2.03236060e-07
-1.40400000e+02    2.09005004e-07    -5.18382998e-09    3.26214881e-11    2.03853795e-07
-1.40300000e+02    2.09637793e-07    -5.20063610e-09    3.27421510e-11    2.04469899e-07
-1.40200000e+02    2.10268924e-07    -5.21743000e-09    3.28631789e-11    2.05084357e-07
-1.40100000e+02    2.10898386e-07    -5.23421209e-09    3.29845845e-11    2.05697159e-07
-1.40000000e+02    2.11526167e-07    -5.25098276e-09    3.31063813e-11    2.06308290e-07
-1.39900000e+02    2.12152255e-07    -5.26774248e-09    3.32285829e-11    2.06917741e-07
-1.39800000e+02    2.12776639e-07    -5.28449170e-09    3.33512035e-11    2.07525499e-07
-1.39700000e+02    2.13399310e-07    -5.30123095e-09    3.34742577e-11    2.08131553e-07
-1.39600000e+02    2.14020258e-07    -5.31796074e-09    3.35977604e-11    2.08735895e-07
-1.39500000e+02    2.14639473e-07    -5.33468165e-09    3.37217272e-11    2.09338513e-07
-1.39400000e+02    2.15256947e-07    -5.35139427e-09    3.38461739e-11    2.09939399e-07
-1.39300000e+02    2.15872672e-07    -5.36809923e-09    3.39711170e-11    2.10538544e-07
-1.39200000e+02    2.16486640e-07    -5.38479718e-09    3.40965733e-11    2.11135940e-07
-1.39100000e+02    2.17098845e-07    -5.40148883e-09    3.42225601e-11    2.11731579e-07
-1.39000000e+02    2.17709281e-07    -5.41817489e-09    3.43490953e-11    2.12325455e-07
-1.38900000e+02    2.18317941e-07    -5.43485612e-09    3.44761971e-11    2.12917561e-07
-1.38800000e+02    2.18924821e-07    -5.45153334e-09    3.46038845e-11    2.13507892e-07
-1.38700000e+02    2.19529917e-07    -5.46820735e-09    3.47321768e-11    2.14096442e-07
-1.38600000e+02    2.20133224e-07    -5.48487905e-09    3.48610940e-11    2.14683206e-07
-1.38500000e+02    2.20734741e-07    -5.50154932e-09    3.49906564e-11    2.15268182e-07
-1.38400000e+02    2.21334463e-07    -5.51821912e-09    3.51208852e-11    2.15851365e-07
-1.38300000e+02    2.21932391e-07    -5.53488943e-09    3.52518018e-11    2.16432753e-07
-1.38200000e+02    2.22528523e-07    -5.55156127e-09    3.53834284e-11    2.17012345e-07
-1.38100000e+02    2.23122859e-07    -5.56823571e-09    3.55157878e-11    2.17590139e-07
-1.38000000e+02    2.23715399e-07    -5.58491385e-09    3.56489033e-11    2.18166134e-07
-1.37900000e+02    2.24306146e-07    -5.60159684e-09    3.57827989e-11    2.18740331e-07
-1.37800000e+02    2.24895100e-07    -5.61828587e-09    3.59174992e-11    2.19312732e-07
-1.37700000e+02    2.25482266e-07    -5.63498217e-09    3.60530293e-11    2.19883336e-07
-1.37600000e+02    2.26067646e-07    -5.65168703e-09    3.61894152e-11    2.20452148e-07
-1.37500000e+02    2.26651246e-07    -5.66840176e-09    3.63266834e-11    2.21019171e-07
-1.37400000e+02    2.27233070e-07    -5.68512773e-09    3.64648610e-11    2.21584407e-07
-1.37300000e+02    2.27813126e-07    -5.70186637e-09    3.66039761e-11    2.22147863e-07
-1.37200000e+02    2.28391420e-07    -5.71861914e-09    3.67440571e-11    2.22709545e-07
-1.37100000e+02    2.28967960e-07    -5.73538755e-09    3.68851333e-11    2.23269458e-07
-1.37000000e+02    2.29542756e-07    -5.75217317e-09    3.70272349e-11    2.23827610e-07
-1.36900000e+02    2.30115816e-07    -5.76897762e-09    3.71703926e-11    2.24384009e-07
-1.36800000e+02    2.30687153e-07    -5.78580256e-09    3.73146379e-11    2.24938665e-07
-1.36700000e+02    2.31256778e-07    -5.80264971e-09    3.74600031e-11    2.25491588e-07
-1.36600000e+02    2.31824703e-07    -5.81952084e-09    3.76065213e-11    2.26042788e-07
-1.36500000e+02    2.32390942e-07    -5.83641780e-09    3.77542263e-11    2.26592278e-07
-1.36400000e+02    2.32955510e-07    -5.85334245e-09    3.79031529e-11    2.27140071e-07
-1.36300000e+02    2.33518423e-07    -5.87029675e-09    3.80533367e-11    2.27686180e-07
-1.36200000e+02    2.34079698e-07    -5.88728269e-09    3.82048138e-11    2.28230620e-07
-1.36100000e+02    2.34639353e-07    -5.90430233e-09    3.83576216e-11    2.28773408e-07
-1.36000000e+02    2.35197406e-07    -5.92135779e-09    3.85117982e-11    2.29314560e-07
-1.35900000e+02    2.35753878e-07    -5.93845125e-09    3.86673825e-11    2.29854094e-07
-1.35800000e+02    2.36308790e-07    -5.95558496e-09    3.88244145e-11    2.30392029e-07
-1.35700000e+02    2.36862164e-07    -5.97276122e-09    3.89829349e-11    2.30928386e-07
-1.35600000e+02    2.37414024e-07    -5.98998239e-09    3.91429856e-11    2.31463185e-07
-1.35500000e+02    2.37964396e-07    -6.00725092e-09    3.93046092e-11    2.31996449e-07
-1.35400000e+02    2.38513303e-07    -6.02456931e-09    3.94678494e-11    2.32528202e-07
-1.35300000e+02    2.39060775e-07    -6.04194012e-09    3.96327508e-11    2.33058467e-07
-1.35200000e+02    2.39606839e-07    -6.05936601e-09    3.97993593e-11    2.33587272e-07
-1.35100000e+02    2.40151525e-07    -6.07684967e-09    3.99677215e-11    2.34114643e-07
-1.35000000e+02    2.40694864e-07    -6.09439390e-09    4.01378851e-11    2.34640608e-07
-1.34900000e+02    2.41236888e-07    -6.11200155e-09    4.03098990e-11    2.35165196e-07
-1.34800000e+02    2.41777631e-07    -6.12967554e-09    4.04838131e-11    2.35688440e-07
-1.34700000e+02    2.42317129e-07    -6.14741888e-09    4.06596784e-11    2.36210370e-07
-1.34600000e+02    2.42855417e-07    -6.16523466e-09    4.08375471e-11    2.36731020e-07
-1.34500000e+02    2.43392533e-07    -6.18312603e-09    4.10174724e-11    2.37250425e-07
-1.34400000e+02    2.43928517e-07    -6.20109624e-09    4.11995087e-11    2.37768620e-07
-1.34300000e+02    2.44463409e-07    -6.21914860e-09    4.13837117e-11    2.38285645e-07
-1.34200000e+02    2.44997252e-07    -6.23728652e-09    4.15701382e-11    2.38801536e-07
-1.34100000e+02    2.45530089e-07    -6.25551349e-09    4.17588463e-11    2.39316335e-07
-1.34000000e+02    2.46061966e-07    -6.27383307e-09    4.19498951e-11    2.39830083e-07
-1.33900000e+02    2.46592929e-07    -6.29224892e-09    4.21433454e-11    2.40342823e-07
-1.33800000e+02    2.47123026e-07    -6.31076480e-09    4.23392588e-11    2.40854600e-07
-1.33700000e+02    2.47652308e-07    -6.32938454e-09    4.25376987e-11    2.41365461e-07
-1.33600000e+02    2.48180826e-07    -6.34811206e-09    4.27387293e-11    2.41875453e-07
-1.33500000e+02    2.48708634e-07    -6.36695138e-09    4.29424167e-11    2.42384625e-07
-1.33400000e+02    2.49235786e-07    -6.38590662e-09    4.31488280e-11    2.42893028e-07
-1.33300000e+02    2.49762339e-07    -6.40498199e-09    4.33580318e-11    2.43400715e-07
-1.33200000e+02    2.50288351e-07    -6.42418179e-09    4.35700982e-11    2.43907740e-07
-1.33100000e+02    2.50813884e-07    -6.44351044e-09    4.37850986e-11    2.44414158e-07
-1.33000000e+02    2.51338997e-07    -6.46297242e-09    4.40031061e-11    2.44920028e-07
-1.32900000e+02    2.51863757e-07    -6.48257236e-09    4.42241950e-11    2.45425409e-07
-1.32800000e+02    2.52388227e-07    -6.50231497e-09    4.44484413e-11    2.45930361e-07
-1.32700000e+02    2.52912476e-07    -6.52220506e-09    4.46759226e-11    2.46434947e-07
-1.32600000e+02    2.53436573e-07    -6.54224756e-09    4.49067180e-11    2.46939232e-07
-1.32500000e+02    2.53960590e-07    -6.56244749e-09    4.51409082e-11    2.47443283e-07
-1.32400000e+02    2.54484599e-07    -6.58281001e-09    4.53785755e-11    2.47947167e-07
-1.32300000e+02    2.55008676e-07    -6.60334038e-09    4.56198039e-11    2.48450956e-07
-1.32200000e+02    2.55532899e-07    -6.62404396e-09    4.58646789e-11    2.48954720e-07
-1.32100000e+02    2.56057347e-07    -6.64492624e-09    4.61132881e-11    2.49458534e-07
-1.32000000e+02    2.56582101e-07    -6.66599282e-09    4.63657205e-11    2.49962474e-07
-1.31900000e+02    2.57107246e-07    -6.68724944e-09    4.66220670e-11    2.50466618e-07
-1.31800000e+02    2.57632866e-07    -6.70870193e-09    4.68824201e-11    2.50971046e-07
-1.31700000e+02    2.58159050e-07    -6.73035627e-09    4.71468744e-11    2.51475841e-07
-1.31600000e+02    2.58685889e-07    -6.75221856e-09    4.74155262e-11    2.51981086e-07
-1.31500000e+02    2.59213475e-07    -6.77429501e-09    4.76884736e-11    2.52486868e-07
-1.31400000e+02    2.59741902e-07    -6.79659199e-09    4.79658168e-11    2.52993275e-07
-1.31300000e+02    2.60271267e-07    -6.81911597e-09    4.82476579e-11    2.53500399e-07
-1.31200000e+02    2.60801671e-07    -6.84187358e-09    4.85341008e-11    2.54008332e-07
-1.31100000e+02    2.61333215e-07    -6.86487157e-09    4.88252515e-11    2.54517169e-07
-1.31000000e+02    2.61866003e-07    -6.88811683e-09    4.91212180e-11    2.55027008e-07
-1.30900000e+02    2.62400143e-07    -6.91161639e-09    4.94221106e-11    2.55537948e-07
-1.30800000e+02    2.62935742e-07    -6.93537743e-09    4.97280413e-11    2.56050093e-07
-1.30700000e+02    2.63472914e-07    -6.95940727e-09    5.00391246e-11    2.56563546e-07
-1.30600000e+02    2.64011773e-07    -6.98371338e-09    5.03554768e-11    2.57078415e-07
-1.30500000e+02    2.64552436e-07    -7.00830335e-09    5.06772166e-11    2.57594809e-07
-1.30400000e+02    2.65095021e-07    -7.03318497e-09    5.10044651e-11    2.58112841e-07
-1.30300000e+02    2.65639653e-07    -7.05836614e-09    5.13373453e-11    2.58632624e-07
-1.30200000e+02    2.66186455e-07    -7.08385495e-09    5.16759827e-11    2.59154276e-07
-1.30100000e+02    2.66735556e-07    -7.10965961e-09    5.20205051e-11    2.59677917e-07
-1.30000000e+02    2.67287086e-07    -7.13578853e-09    5.23710427e-11    2.60203668e-07
-1.29900000e+02    2.67841179e-07    -7.16225025e-09    5.27277280e-11    2.60731656e-07
-1.29800000e+02    2.68397971e-07    -7.18905350e-09    5.30906960e-11    2.61262008e-07
-1.29700000e+02    2.68957602e-07    -7.21620716e-09    5.34600843e-11    2.61794855e-07
-1.29600000e+02    2.69520214e-07    -7.24372029e-09    5.38360329e-11    2.62330329e-07
-1.29500000e+02    2.70085951e-07    -7.27160210e-09    5.42186842e-11    2.62868568e-07
-1.29400000e+02    2.70654964e-07    -7.29986202e-09    5.46081834e-11    2.63409710e-07
-1.29300000e+02    2.71227402e-07    -7.32850961e-09    5.50046783e-11    2.63953897e-07
-1.29200000e+02    2.71803421e-07    -7.35755464e-09    5.54083192e-11    2.64501275e-07
-1.29100000e+02    2.72383178e-07    -7.38700705e-09    5.58192594e-11    2.65051990e-07
-1.29000000e+02    2.72966835e-07    -7.41687697e-09    5.62376547e-11    2.65606196e-07
-1.28900000e+02    2.73554555e-07    -7.44717471e-09    5.66636638e-11    2.66164044e-07
-1.28800000e+02    2.74146507e-07    -7.47791078e-09    5.70974481e-11    2.66725694e-07
-1.28700000e+02    2.74742861e-07    -7.50909588e-09    5.75391720e-11    2.67291304e-07
-1.28600000e+02    2.75343792e-07    -7.54074090e-09    5.79890027e-11    2.67861040e-07
-1.28500000e+02    2.75949477e-07    -7.57285695e-09    5.84471105e-11    2.68435067e-07
-1.28400000e+02    2.76560098e-07    -7.60545530e-09    5.89136685e-11    2.69013556e-07
-1.28300000e+02    2.77175839e-07    -7.63854747e-09    5.93888530e-11    2.69596680e-07
-1.28200000e+02    2.77796889e-07    -7.67214516e-09    5.98728432e-11    2.70184617e-07
-1.28100000e+02    2.78423441e-07    -7.70626028e-09    6.03658217e-11    2.70777547e-07
-1.28000000e+02    2.79055690e-07    -7.74090497e-09    6.08679739e-11    2.71375653e-07
-1.27900000e+02    2.79693835e-07    -7.77609158e-09    6.13794888e-11    2.71979123e-07
-1.27800000e+02    2.80338080e-07    -7.81183266e-09    6.19005582e-11    2.72588147e-07
-1.27700000e+02    2.80988631e-07    -7.84814100e-09    6.24313777e-11    2.73202922e-07
-1.27600000e+02    2.81645701e-07    -7.88502962e-09    6.29721458e-11    2.73823644e-07
-1.27500000e+02    2.82309504e-07    -7.92251176e-09    6.35230647e-11    2.74450515e-07
-1.27400000e+02    2.82980259e-07    -7.96060088e-09    6.40843399e-11    2.75083742e-07
-1.27300000e+02    2.83658188e-07    -7.99931069e-09    6.46561803e-11    2.75723534e-07
-1.27200000e+02    2.84343520e-07    -8.03865513e-09    6.52387986e-11    2.76370104e-07
-1.27100000e+02    2.85036485e-07    -8.07864838e-09    6.58324108e-11    2.77023669e-07
-1.27000000e+02    2.85737319e-07    -8.11930487e-09    6.64372368e-11    2.77684451e-07
-1.26900000e+02    2.86446261e-07    -8.16063927e-09    6.70534998e-11    2.78352675e-07
-1.26800000e+02    2.87163555e-07    -8.20266651e-09    6.76814271e-11    2.79028570e-07
-1.26700000e+02    2.87889450e-07    -8.24540176e-09    6.83212496e-11    2.79712370e-07
-1.26600000e+02    2.88624199e-07    -8.28886045e-09    6.89732020e-11    2.80404312e-07
-1.26500000e+02    2.89368059e-07    -8.33305827e-09    6.96375230e-11    2.81104638e-07
-1.26400000e+02    2.90121291e-07    -8.37801119e-09    7.03144551e-11    2.81813594e-07
-1.26300000e+02    2.90884162e-07    -8.42373542e-09    7.10042449e-11    2.82531431e-07
-1.26200000e+02    2.91656943e-07    -8.47024746e-09    7.17071430e-11    2.83258402e-07
-1.26100000e+02    2.92439909e-07    -8.51756407e-09    7.24234039e-11    2.83994768e-07
-1.26000000e+02    2.93233342e-07    -8.56570231e-09    7.31532866e-11    2.84740793e-07
-1.25900000e+02    2.94037525e-07    -8.61467949e-09    7.38970539e-11    2.85496743e-07
-1.25800000e+02    2.94852750e-07    -8.66451323e-09    7.46549732e-11    2.86262892e-07
-1.25700000e+02    2.95679312e-07    -8.71522141e-09    7.54273159e-11    2.87039518e-07
-1.25600000e+02    2.96517510e-07    -8.76682224e-09    7.62143580e-11    2.87826902e-07
-1.25500000e+02    2.97367649e-07    -8.81933419e-09    7.70163796e-11    2.88625331e-07
-1.25400000e+02    2.98230040e-07    -8.87277605e-09    7.78336657e-11    2.89435098e-07
-1.25300000e+02    2.99104998e-07    -8.92716690e-09    7.86665054e-11    2.90256498e-07
-1.25200000e+02    2.99992844e-07    -8.98252613e-09    7.95151926e-11    2.91089833e-07
-1.25100000e+02    3.00893903e-07    -9.03887345e-09    8.03800258e-11    2.91935409e-07
-1.25000000e+02    3.01808507e-07    -9.09622886e-09    8.12613083e-11    2.92793539e-07
-1.24900000e+02    3.02736992e-07    -9.15461271e-09    8.21593478e-11    2.93664539e-07
-1.24800000e+02    3.03679701e-07    -9.21404564e-09    8.30744572e-11    2.94548729e-07
-1.24700000e+02    3.04636980e-07    -9.27454863e-09    8.40069541e-11    2.95446439e-07
-1.24600000e+02    3.05609185e-07    -9.33614299e-09    8.49571609e-11    2.96357999e-07
-1.24500000e+02    3.06596672e-07    -9.39885036e-09    8.59254052e-11    2.97283747e-07
-1.24400000e+02    3.07599807e-07    -9.46269272e-09    8.69120196e-11    2.98224027e-07
-1.24300000e+02    3.08618961e-07    -9.52769239e-09    8.79173417e-11    2.99179186e-07
-1.24200000e+02    3.09654510e-07    -9.59387203e-09    8.89417144e-11    3.00149580e-07
-1.24100000e+02    3.10706836e-07    -9.66125464e-09    8.99854856e-11    3.01135566e-07
-1.24000000e+02    3.11776326e-07    -9.72986361e-09    9.10490088e-11    3.02137512e-07
-1.23900000e+02    3.12863377e-07    -9.79972264e-09    9.21326425e-11    3.03155787e-07
-1.23800000e+02    3.13968387e-07    -9.87085582e-09    9.32367510e-11    3.04190768e-07
-1.23700000e+02    3.15091764e-07    -9.94328760e-09    9.43617038e-11    3.05242839e-07
-1.23600000e+02    3.16233921e-07    -1.00170428e-08    9.55078759e-11    3.06312386e-07
-1.23500000e+02    3.17395277e-07    -1.00921466e-08    9.66756482e-11    3.07399806e-07
-1.23400000e+02    3.18576257e-07    -1.01686246e-08    9.78654069e-11    3.08505497e-07
-1.23300000e+02    3.19777293e-07    -1.02465027e-08    9.90775442e-11    3.09629868e-07
-1.23200000e+02    3.20998825e-07    -1.03258072e-08    1.00312458e-10    3.10773330e-07
-1.23100000e+02    3.22241297e-07    -1.04065650e-08    1.01570552e-10    3.11936302e-07
-1.23000000e+02    3.23505161e-07    -1.04888031e-08    1.02852236e-10    3.13119210e-07
-1.22900000e+02    3.24790877e-07    -1.05725489e-08    1.04157925e-10    3.14322486e-07
-1.22800000e+02    3.26098909e-07    -1.06578306e-08    1.05488042e-10    3.15546566e-07
-1.22700000e+02    3.27429730e-07    -1.07446763e-08    1.06843013e-10    3.16791896e-07
-1.22600000e+02    3.28783819e-07    -1.08331148e-08    1.08223274e-10    3.18058928e-07
-1.22500000e+02    3.30161663e-07    -1.09231754e-08    1.09629264e-10    3.19348117e-07
-1.22400000e+02    3.31563755e-07    -1.10148874e-08    1.11061430e-10    3.20659929e-07
-1.22300000e+02    3.32990596e-07    -1.11082811e-08    1.12520225e-10    3.21994835e-07
-1.22200000e+02    3.34442694e-07    -1.12033867e-08    1.14006108e-10    3.23353313e-07
-1.22100000e+02    3.35920564e-07    -1.13002353e-08    1.15519546e-10    3.24735848e-07
-1.22000000e+02    3.37424728e-07    -1.13988580e-08    1.17061010e-10    3.26142931e-07
-1.21900000e+02    3.38955717e-07    -1.14992866e-08    1.18630981e-10    3.27575062e-07
-1.21800000e+02    3.40514069e-07    -1.16015533e-08    1.20229943e-10    3.29032745e-07
-1.21700000e+02    3.42100328e-07    -1.17056908e-08    1.21858390e-10    3.30516495e-07
-1.21600000e+02    3.43715047e-07    -1.18117322e-08    1.23516821e-10    3.32026832e-07
-1.21500000e+02    3.45358788e-07    -1.19197110e-08    1.25205743e-10    3.33564283e-07
-1.21400000e+02    3.47032119e-07    -1.20296613e-08    1.26925669e-10    3.35129383e-07
-1.21300000e+02    3.48735616e-07    -1.21416176e-08    1.28677120e-10    3.36722676e-07
-1.21200000e+02    3.50469864e-07    -1.22556148e-08    1.30460624e-10    3.38344710e-07
-1.21100000e+02    3.52235455e-07    -1.23716884e-08    1.32276715e-10    3.39996043e-07
-1.21000000e+02    3.54032990e-07    -1.24898744e-08    1.34125936e-10    3.41677242e-07
-1.20900000e+02    3.55863078e-07    -1.26102092e-08    1.36008837e-10    3.43388877e-07
-1.20800000e+02    3.57726335e-07    -1.27327296e-08    1.37925974e-10    3.45131532e-07
-1.20700000e+02    3.59623388e-07    -1.28574732e-08    1.39877911e-10    3.46905793e-07
-1.20600000e+02    3.61554871e-07    -1.29844778e-08    1.41865222e-10    3.48712258e-07
-1.20500000e+02    3.63521425e-07    -1.31137819e-08    1.43888485e-10    3.50551532e-07
