Energy (meV)          FC          FCHT        HT        TOT
-1.46100000e+02    1.51602684e-14    -8.99304135e-16    1.35194720e-17    1.42744837e-14
-1.46000000e+02    1.55816141e-14    -9.24798848e-16    1.39058976e-17    1.46707212e-14
-1.45900000e+02    1.60144746e-14    -9.50992713e-16    1.43029354e-17    1.50777848e-14
-1.45800000e+02    1.64591505e-14    -9.77903993e-16    1.47108624e-17    1.54959574e-14
-1.45700000e+02    1.69159500e-14    -1.00555140e-15    1.51299628e-17    1.59255285e-14
-1.45600000e+02    1.73851887e-14    -1.03395411e-15    1.55605275e-17    1.63667952e-14
-1.45500000e+02    1.78671903e-14    -1.06313175e-15    1.60028548e-17    1.68200614e-14
-1.45400000e+02    1.83622861e-14    -1.09310446e-15    1.64572500e-17    1.72856388e-14
-1.45300000e+02    1.88708155e-14    -1.12389286e-15    1.69240260e-17    1.77638467e-14
-1.45200000e+02    1.93931264e-14    -1.15551805e-15    1.74035035e-17    1.82550118e-14
-1.45100000e+02    1.99295750e-14    -1.18800167e-15    1.78960108e-17    1.87594694e-14
-1.45000000e+02    2.04805263e-14    -1.22136588e-15    1.84018843e-17    1.92775623e-14
-1.44900000e+02    2.10463541e-14    -1.25563339e-15    1.89214685e-17    1.98096422e-14
-1.44800000e+02    2.16274413e-14    -1.29082743e-15    1.94551162e-17    2.03560690e-14
-1.44700000e+02    2.22241799e-14    -1.32697182e-15    2.00031890e-17    2.09172113e-14
-1.44600000e+02    2.28369717e-14    -1.36409094e-15    2.05660569e-17    2.14934468e-14
-1.44500000e+02    2.34662278e-14    -1.40220978e-15    2.11440990e-17    2.20851622e-14
-1.44400000e+02    2.41123696e-14    -1.44135390e-15    2.17377036e-17    2.26927534e-14
-1.44300000e+02    2.47758284e-14    -1.48154950e-15    2.23472682e-17    2.33166261e-14
-1.44200000e+02    2.54570458e-14    -1.52282340e-15    2.29731999e-17    2.39571956e-14
-1.44100000e+02    2.61564741e-14    -1.56520305e-15    2.36159155e-17    2.46148870e-14
-1.44000000e+02    2.68745765e-14    -1.60871659e-15    2.42758419e-17    2.52901357e-14
-1.43900000e+02    2.76118270e-14    -1.65339280e-15    2.49534161e-17    2.59833877e-14
-1.43800000e+02    2.83687113e-14    -1.69926115e-15    2.56490854e-17    2.66950992e-14
-1.43700000e+02    2.91457261e-14    -1.74635182e-15    2.63633079e-17    2.74257376e-14
-1.43600000e+02    2.99433805e-14    -1.79469572e-15    2.70965527e-17    2.81757813e-14
-1.43500000e+02    3.07621953e-14    -1.84432446e-15    2.78492996e-17    2.89457201e-14
-1.43400000e+02    3.16027036e-14    -1.89527043e-15    2.86220403e-17    2.97360552e-14
-1.43300000e+02    3.24654514e-14    -1.94756676e-15    2.94152776e-17    3.05472999e-14
-1.43200000e+02    3.33509972e-14    -2.00124739e-15    3.02295266e-17    3.13799794e-14
-1.43100000e+02    3.42599131e-14    -2.05634702e-15    3.10653141e-17    3.22346314e-14
-1.43000000e+02    3.51927842e-14    -2.11290120e-15    3.19231798e-17    3.31118062e-14
-1.42900000e+02    3.61502096e-14    -2.17094629e-15    3.28036755e-17    3.40120669e-14
-1.42800000e+02    3.71328023e-14    -2.23051954e-15    3.37073664e-17    3.49359901e-14
-1.42700000e+02    3.81411898e-14    -2.29165902e-15    3.46348306e-17    3.58841656e-14
-1.42600000e+02    3.91760141e-14    -2.35440372e-15    3.55866598e-17    3.68571970e-14
-1.42500000e+02    4.02379322e-14    -2.41879353e-15    3.65634596e-17    3.78557021e-14
-1.42400000e+02    4.13276163e-14    -2.48486928e-15    3.75658494e-17    3.88803129e-14
-1.42300000e+02    4.24457545e-14    -2.55267272e-15    3.85944633e-17    3.99316762e-14
-1.42200000e+02    4.35930504e-14    -2.62224660e-15    3.96499499e-17    4.10104538e-14
-1.42100000e+02    4.47702243e-14    -2.69363463e-15    4.07329727e-17    4.21173227e-14
-1.42000000e+02    4.59780129e-14    -2.76688156e-15    4.18442109e-17    4.32529755e-14
-1.41900000e+02    4.72171698e-14    -2.84203313e-15    4.29843591e-17    4.44181211e-14
-1.41800000e+02    4.84884663e-14    -2.91913618e-15    4.41541277e-17    4.56134842e-14
-1.41700000e+02    4.97926910e-14    -2.99823858e-15    4.53542438e-17    4.68398066e-14
-1.41600000e+02    5.11306508e-14    -3.07938934e-15    4.65854509e-17    4.80978469e-14
-1.41500000e+02    5.25031711e-14    -3.16263856e-15    4.78485096e-17    4.93883810e-14
-1.41400000e+02    5.39110960e-14    -3.24803750e-15    4.91441978e-17    5.07122027e-14
-1.41300000e+02    5.53552889e-14    -3.33563857e-15    5.04733114e-17    5.20701236e-14
-1.41200000e+02    5.68366330e-14    -3.42549541e-15    5.18366640e-17    5.34629743e-14
-1.41100000e+02    5.83560314e-14    -3.51766283e-15    5.32350880e-17    5.48916036e-14
-1.41000000e+02    5.99144076e-14    -3.61219693e-15    5.46694346e-17    5.63568801e-14
-1.40900000e+02    6.15127063e-14    -3.70915504e-15    5.61405741e-17    5.78596918e-14
-1.40800000e+02    6.31518933e-14    -3.80859582e-15    5.76493967e-17    5.94009468e-14
-1.40700000e+02    6.48329561e-14    -3.91057921e-15    5.91968125e-17    6.09815737e-14
-1.40600000e+02    6.65569048e-14    -4.01516655e-15    6.07837522e-17    6.26025220e-14
-1.40500000e+02    6.83247718e-14    -4.12242051e-15    6.24111673e-17    6.42647624e-14
-1.40400000e+02    7.01376128e-14    -4.23240520e-15    6.40800306e-17    6.59692876e-14
-1.40300000e+02    7.19965072e-14    -4.34518616e-15    6.57913369e-17    6.77171124e-14
-1.40200000e+02    7.39025584e-14    -4.46083036e-15    6.75461030e-17    6.95092742e-14
-1.40100000e+02    7.58568946e-14    -4.57940631e-15    6.93453684e-17    7.13468336e-14
-1.40000000e+02    7.78606687e-14    -4.70098402e-15    7.11901958e-17    7.32308749e-14
-1.39900000e+02    7.99150597e-14    -4.82563505e-15    7.30816716e-17    7.51625063e-14
-1.39800000e+02    8.20212724e-14    -4.95343256e-15    7.50209060e-17    7.71428607e-14
-1.39700000e+02    8.41805384e-14    -5.08445133e-15    7.70090339e-17    7.91730961e-14
-1.39600000e+02    8.63941164e-14    -5.21876778e-15    7.90472155e-17    8.12543959e-14
-1.39500000e+02    8.86632931e-14    -5.35646002e-15    8.11366362e-17    8.33879697e-14
-1.39400000e+02    9.09893831e-14    -5.49760788e-15    8.32785077e-17    8.55750537e-14
-1.39300000e+02    9.33737303e-14    -5.64229295e-15    8.54740682e-17    8.78169114e-14
-1.39200000e+02    9.58177077e-14    -5.79059858e-15    8.77245832e-17    9.01148337e-14
-1.39100000e+02    9.83227186e-14    -5.94260997e-15    9.00313456e-17    9.24701400e-14
-1.39000000e+02    1.00890197e-13    -6.09841419e-15    9.23956769e-17    9.48841783e-14
-1.38900000e+02    1.03521607e-13    -6.25810017e-15    9.48189271e-17    9.73583261e-14
-1.38800000e+02    1.06218447e-13    -6.42175880e-15    9.73024756e-17    9.98939908e-14
-1.38700000e+02    1.08982246e-13    -6.58948294e-15    9.98477319e-17    1.02492610e-13
-1.38600000e+02    1.11814566e-13    -6.76136746e-15    1.02456136e-16    1.05155654e-13
-1.38500000e+02    1.14717003e-13    -6.93750928e-15    1.05129158e-16    1.07884623e-13
-1.38400000e+02    1.17691189e-13    -7.11800740e-15    1.07868303e-16    1.10681050e-13
-1.38300000e+02    1.20738789e-13    -7.30296298e-15    1.10675103e-16    1.13546501e-13
-1.38200000e+02    1.23861506e-13    -7.49247934e-15    1.13551129e-16    1.16482577e-13
-1.38100000e+02    1.27061076e-13    -7.68666199e-15    1.16497982e-16    1.19490912e-13
-1.38000000e+02    1.30339277e-13    -7.88561874e-15    1.19517297e-16    1.22573175e-13
-1.37900000e+02    1.33697920e-13    -8.08945969e-15    1.22610745e-16    1.25731071e-13
-1.37800000e+02    1.37138859e-13    -8.29829728e-15    1.25780035e-16    1.28966342e-13
-1.37700000e+02    1.40663984e-13    -8.51224634e-15    1.29026907e-16    1.32280765e-13
-1.37600000e+02    1.44275228e-13    -8.73142415e-15    1.32353143e-16    1.35676157e-13
-1.37500000e+02    1.47974563e-13    -8.95595047e-15    1.35760561e-16    1.39154373e-13
-1.37400000e+02    1.51764002e-13    -9.18594760e-15    1.39251015e-16    1.42717306e-13
-1.37300000e+02    1.55645604e-13    -9.42154041e-15    1.42826403e-16    1.46366890e-13
-1.37200000e+02    1.59621468e-13    -9.66285641e-15    1.46488658e-16    1.50105100e-13
-1.37100000e+02    1.63693739e-13    -9.91002579e-15    1.50239758e-16    1.53933952e-13
-1.37000000e+02    1.67864605e-13    -1.01631815e-14    1.54081718e-16    1.57855505e-13
-1.36900000e+02    1.72136302e-13    -1.04224591e-14    1.58016600e-16    1.61871859e-13
-1.36800000e+02    1.76511112e-13    -1.06879973e-14    1.62046506e-16    1.65985161e-13
-1.36700000e+02    1.80991364e-13    -1.09599375e-14    1.66173583e-16    1.70197600e-13
-1.36600000e+02    1.85579437e-13    -1.12384240e-14    1.70400021e-16    1.74511413e-13
-1.36500000e+02    1.90277757e-13    -1.15236043e-14    1.74728057e-16    1.78928881e-13
-1.36400000e+02    1.95088802e-13    -1.18156286e-14    1.79159975e-16    1.83452334e-13
-1.36300000e+02    2.00015102e-13    -1.21146506e-14    1.83698105e-16    1.88084149e-13
-1.36200000e+02    2.05059236e-13    -1.24208270e-14    1.88344826e-16    1.92826754e-13
-1.36100000e+02    2.10223839e-13    -1.27343176e-14    1.93102564e-16    1.97682624e-13
-1.36000000e+02    2.15511601e-13    -1.30552858e-14    1.97973797e-16    2.02654289e-13
-1.35900000e+02    2.20925263e-13    -1.33838981e-14    2.02961053e-16    2.07744326e-13
-1.35800000e+02    2.26467626e-13    -1.37203243e-14    2.08066912e-16    2.12955369e-13
-1.35700000e+02    2.32141547e-13    -1.40647381e-14    2.13294006e-16    2.18290103e-13
-1.35600000e+02    2.37949941e-13    -1.44173164e-14    2.18645023e-16    2.23751269e-13
-1.35500000e+02    2.43895781e-13    -1.47782397e-14    2.24122701e-16    2.29341664e-13
-1.35400000e+02    2.49982103e-13    -1.51476923e-14    2.29729839e-16    2.35064141e-13
-1.35300000e+02    2.56212003e-13    -1.55258621e-14    2.35469288e-16    2.40921610e-13
-1.35200000e+02    2.62588640e-13    -1.59129410e-14    2.41343960e-16    2.46917042e-13
-1.35100000e+02    2.69115235e-13    -1.63091246e-14    2.47356824e-16    2.53053467e-13
-1.35000000e+02    2.75795077e-13    -1.67146125e-14    2.53510909e-16    2.59333975e-13
-1.34900000e+02    2.82631518e-13    -1.71296081e-14    2.59809306e-16    2.65761719e-13
-1.34800000e+02    2.89627978e-13    -1.75543193e-14    2.66255165e-16    2.72339914e-13
-1.34700000e+02    2.96787948e-13    -1.79889578e-14    2.72851702e-16    2.79071842e-13
-1.34600000e+02    3.04114984e-13    -1.84337396e-14    2.79602196e-16    2.85960847e-13
-1.34500000e+02    3.11612717e-13    -1.88888851e-14    2.86509991e-16    2.93010342e-13
-1.34400000e+02    3.19284847e-13    -1.93546189e-14    2.93578497e-16    3.00223807e-13
-1.34300000e+02    3.27135149e-13    -1.98311704e-14    3.00811194e-16    3.07604790e-13
-1.34200000e+02    3.35167473e-13    -2.03187731e-14    3.08211627e-16    3.15156911e-13
-1.34100000e+02    3.43385743e-13    -2.08176653e-14    3.15783414e-16    3.22883861e-13
-1.34000000e+02    3.51793962e-13    -2.13280901e-14    3.23530244e-16    3.30789402e-13
-1.33900000e+02    3.60396211e-13    -2.18502952e-14    3.31455876e-16    3.38877371e-13
-1.33800000e+02    3.69196651e-13    -2.23845333e-14    3.39564144e-16    3.47151682e-13
-1.33700000e+02    3.78199524e-13    -2.29310619e-14    3.47858960e-16    3.55616322e-13
-1.33600000e+02    3.87409157e-13    -2.34901436e-14    3.56344307e-16    3.64275358e-13
-1.33500000e+02    3.96829957e-13    -2.40620461e-14    3.65024249e-16    3.73132935e-13
-1.33400000e+02    4.06466421e-13    -2.46470423e-14    3.73902927e-16    3.82193281e-13
-1.33300000e+02    4.16323129e-13    -2.52454104e-14    3.82984566e-16    3.91460703e-13
-1.33200000e+02    4.26404754e-13    -2.58574339e-14    3.92273467e-16    4.00939593e-13
-1.33100000e+02    4.36716055e-13    -2.64834020e-14    4.01774019e-16    4.10634427e-13
-1.33000000e+02    4.47261885e-13    -2.71236091e-14    4.11490692e-16    4.20549767e-13
-1.32900000e+02    4.58047190e-13    -2.77783556e-14    4.21428044e-16    4.30690263e-13
-1.32800000e+02    4.69077011e-13    -2.84479475e-14    4.31590719e-16    4.41060654e-13
-1.32700000e+02    4.80356482e-13    -2.91326965e-14    4.41983451e-16    4.51665769e-13
-1.32600000e+02    4.91890841e-13    -2.98329206e-14    4.52611063e-16    4.62510531e-13
-1.32500000e+02    5.03685419e-13    -3.05489436e-14    4.63478471e-16    4.73599954e-13
-1.32400000e+02    5.15745654e-13    -3.12810954e-14    4.74590683e-16    4.84939150e-13
-1.32300000e+02    5.28077084e-13    -3.20297123e-14    4.85952803e-16    4.96533324e-13
-1.32200000e+02    5.40685351e-13    -3.27951370e-14    4.97570030e-16    5.08387784e-13
-1.32100000e+02    5.53576205e-13    -3.35777184e-14    5.09447663e-16    5.20507934e-13
-1.32000000e+02    5.66755503e-13    -3.43778122e-14    5.21591099e-16    5.32899282e-13
-1.31900000e+02    5.80229213e-13    -3.51957806e-14    5.34005837e-16    5.45567438e-13
-1.31800000e+02    5.94003414e-13    -3.60319928e-14    5.46697478e-16    5.58518118e-13
-1.31700000e+02    6.08084298e-13    -3.68868247e-14    5.59671729e-16    5.71757145e-13
-1.31600000e+02    6.22478173e-13    -3.77606593e-14    5.72934402e-16    5.85290449e-13
-1.31500000e+02    6.37191465e-13    -3.86538866e-14    5.86491418e-16    5.99124070e-13
-1.31400000e+02    6.52230718e-13    -3.95669039e-14    6.00348806e-16    6.13264162e-13
-1.31300000e+02    6.67602595e-13    -4.05001159e-14    6.14512710e-16    6.27716992e-13
-1.31200000e+02    6.83313887e-13    -4.14539348e-14    6.28989383e-16    6.42488942e-13
-1.31100000e+02    6.99371506e-13    -4.24287801e-14    6.43785196e-16    6.57586511e-13
-1.31000000e+02    7.15782491e-13    -4.34250794e-14    6.58906636e-16    6.73016319e-13
-1.30900000e+02    7.32554013e-13    -4.44432678e-14    6.74360309e-16    6.88785105e-13
-1.30800000e+02    7.49693369e-13    -4.54837886e-14    6.90152942e-16    7.04899733e-13
-1.30700000e+02    7.67207994e-13    -4.65470930e-14    7.06291383e-16    7.21367192e-13
-1.30600000e+02    7.85105455e-13    -4.76336404e-14    7.22782606e-16    7.38194597e-13
-1.30500000e+02    8.03393457e-13    -4.87438986e-14    7.39633712e-16    7.55389192e-13
-1.30400000e+02    8.22079846e-13    -4.98783439e-14    7.56851928e-16    7.72958354e-13
-1.30300000e+02    8.41172606e-13    -5.10374612e-14    7.74444614e-16    7.90909589e-13
-1.30200000e+02    8.60679867e-13    -5.22217440e-14    7.92419260e-16    8.09250543e-13
-1.30100000e+02    8.80609906e-13    -5.34316947e-14    8.10783493e-16    8.27988995e-13
-1.30000000e+02    9.00971147e-13    -5.46678248e-14    8.29545075e-16    8.47132867e-13
-1.29900000e+02    9.21772162e-13    -5.59306548e-14    8.48711907e-16    8.66690220e-13
-1.29800000e+02    9.43021681e-13    -5.72207145e-14    8.68292030e-16    8.86669258e-13
-1.29700000e+02    9.64728584e-13    -5.85385432e-14    8.88293630e-16    9.07078334e-13
-1.29600000e+02    9.86901911e-13    -5.98846897e-14    9.08725035e-16    9.27925947e-13
-1.29500000e+02    1.00955086e-12    -6.12597126e-14    9.29594723e-16    9.49220745e-13
-1.29400000e+02    1.03268480e-12    -6.26641801e-14    9.50911321e-16    9.70971530e-13
-1.29300000e+02    1.05631325e-12    -6.40986706e-14    9.72683605e-16    9.93187260e-13
-1.29200000e+02    1.08044590e-12    -6.55637727e-14    9.94920509e-16    1.01587705e-12
-1.29100000e+02    1.10509262e-12    -6.70600850e-14    1.01763112e-15    1.03905017e-12
-1.29000000e+02    1.13026344e-12    -6.85882169e-14    1.04082469e-15    1.06271605e-12
-1.28900000e+02    1.15596858e-12    -7.01487882e-14    1.06451062e-15    1.08688430e-12
-1.28800000e+02    1.18221842e-12    -7.17424295e-14    1.08869848e-15    1.11156469e-12
-1.28700000e+02    1.20902352e-12    -7.33697823e-14    1.11339801e-15    1.13676714e-12
-1.28600000e+02    1.23639464e-12    -7.50314993e-14    1.13861912e-15    1.16250176e-12
-1.28500000e+02    1.26434271e-12    -7.67282442e-14    1.16437188e-15    1.18877883e-12
-1.28400000e+02    1.29287885e-12    -7.84606923e-14    1.19066655e-15    1.21560882e-12
-1.28300000e+02    1.32201437e-12    -8.02295305e-14    1.21751353e-15    1.24300235e-12
-1.28200000e+02    1.35176079e-12    -8.20354571e-14    1.24492344e-15    1.27097025e-12
-1.28100000e+02    1.38212980e-12    -8.38791828e-14    1.27290707e-15    1.29952352e-12
-1.28000000e+02    1.41313330e-12    -8.57614300e-14    1.30147536e-15    1.32867334e-12
-1.27900000e+02    1.44478340e-12    -8.76829334e-14    1.33063949e-15    1.35843110e-12
-1.27800000e+02    1.47709240e-12    -8.96444403e-14    1.36041078e-15    1.38880837e-12
-1.27700000e+02    1.51007282e-12    -9.16467103e-14    1.39080077e-15    1.41981691e-12
-1.27600000e+02    1.54373738e-12    -9.36905161e-14    1.42182119e-15    1.45146868e-12
-1.27500000e+02    1.57809901e-12    -9.57766430e-14    1.45348395e-15    1.48377586e-12
-1.27400000e+02    1.61317089e-12    -9.79058897e-14    1.48580119e-15    1.51675080e-12
-1.27300000e+02    1.64896637e-12    -1.00079068e-13    1.51878521e-15    1.55040608e-12
-1.27200000e+02    1.68549905e-12    -1.02297004e-13    1.55244855e-15    1.58475449e-12
-1.27100000e+02    1.72278275e-12    -1.04560535e-13    1.58680394e-15    1.61980902e-12
-1.27000000e+02    1.76083153e-12    -1.06870516e-13    1.62186433e-15    1.65558288e-12
-1.26900000e+02    1.79965966e-12    -1.09227813e-13    1.65764288e-15    1.69208949e-12
-1.26800000e+02    1.83928166e-12    -1.11633307e-13    1.69415297e-15    1.72934250e-12
-1.26700000e+02    1.87971227e-12    -1.14087894e-13    1.73140818e-15    1.76735579e-12
-1.26600000e+02    1.92096651e-12    -1.16592485e-13    1.76942234e-15    1.80614345e-12
-1.26500000e+02    1.96305960e-12    -1.19148004e-13    1.80820948e-15    1.84571980e-12
-1.26400000e+02    2.00600703e-12    -1.21755391e-13    1.84778388e-15    1.88609942e-12
-1.26300000e+02    2.04982453e-12    -1.24415603e-13    1.88816004e-15    1.92729709e-12
-1.26200000e+02    2.09452810e-12    -1.27129610e-13    1.92935269e-15    1.96932785e-12
-1.26100000e+02    2.14013399e-12    -1.29898398e-13    1.97137680e-15    2.01220697e-12
-1.26000000e+02    2.18665871e-12    -1.32722969e-13    2.01424759e-15    2.05594998e-12
-1.25900000e+02    2.23411902e-12    -1.35604343e-13    2.05798052e-15    2.10057266e-12
-1.25800000e+02    2.28253197e-12    -1.38543553e-13    2.10259128e-15    2.14609101e-12
-1.25700000e+02    2.33191487e-12    -1.41541650e-13    2.14809582e-15    2.19252132e-12
-1.25600000e+02    2.38228531e-12    -1.44599703e-13    2.19451037e-15    2.23988012e-12
-1.25500000e+02    2.43366116e-12    -1.47718796e-13    2.24185136e-15    2.28818421e-12
-1.25400000e+02    2.48606055e-12    -1.50900031e-13    2.29013554e-15    2.33745066e-12
-1.25300000e+02    2.53950193e-12    -1.54144526e-13    2.33937987e-15    2.38769679e-12
-1.25200000e+02    2.59400401e-12    -1.57453418e-13    2.38960162e-15    2.43894020e-12
-1.25100000e+02    2.64958581e-12    -1.60827862e-13    2.44081830e-15    2.49119877e-12
-1.25000000e+02    2.70626664e-12    -1.64269030e-13    2.49304771e-15    2.54449065e-12
-1.24900000e+02    2.76406610e-12    -1.67778112e-13    2.54630791e-15    2.59883429e-12
-1.24800000e+02    2.82300410e-12    -1.71356317e-13    2.60061726e-15    2.65424840e-12
-1.24700000e+02    2.88310088e-12    -1.75004874e-13    2.65599438e-15    2.71075200e-12
-1.24600000e+02    2.94437696e-12    -1.78725027e-13    2.71245819e-15    2.76836439e-12
-1.24500000e+02    3.00685318e-12    -1.82518044e-13    2.77002791e-15    2.82710516e-12
-1.24400000e+02    3.07055071e-12    -1.86385208e-13    2.82872304e-15    2.88699422e-12
-1.24300000e+02    3.13549104e-12    -1.90327825e-13    2.88856337e-15    2.94805178e-12
-1.24200000e+02    3.20169598e-12    -1.94347219e-13    2.94956900e-15    3.01029833e-12
-1.24100000e+02    3.26918768e-12    -1.98444734e-13    3.01176035e-15    3.07375470e-12
-1.24000000e+02    3.33798861e-12    -2.02621734e-13    3.07515812e-15    3.13844203e-12
-1.23900000e+02    3.40812159e-12    -2.06879606e-13    3.13978334e-15    3.20438177e-12
-1.23800000e+02    3.47960978e-12    -2.11219754e-13    3.20565735e-15    3.27159568e-12
-1.23700000e+02    3.55247668e-12    -2.15643607e-13    3.27280180e-15    3.34010587e-12
-1.23600000e+02    3.62674614e-12    -2.20152611e-13    3.34123868e-15    3.40993477e-12
-1.23500000e+02    3.70244239e-12    -2.24748238e-13    3.41099029e-15    3.48110514e-12
-1.23400000e+02    3.77958998e-12    -2.29431978e-13    3.48207928e-15    3.55364008e-12
-1.23300000e+02    3.85821383e-12    -2.34205345e-13    3.55452861e-15    3.62756302e-12
-1.23200000e+02    3.93833926e-12    -2.39069874e-13    3.62836159e-15    3.70289775e-12
-1.23100000e+02    4.01999192e-12    -2.44027125e-13    3.70360187e-15    3.77966840e-12
-1.23000000e+02    4.10319786e-12    -2.49078677e-13    3.78027346e-15    3.85789946e-12
-1.22900000e+02    4.18798349e-12    -2.54226135e-13    3.85840069e-15    3.93761576e-12
-1.22800000e+02    4.27437562e-12    -2.59471126e-13    3.93800826e-15    4.01884250e-12
-1.22700000e+02    4.36240144e-12    -2.64815301e-13    4.01912123e-15    4.10160526e-12
-1.22600000e+02    4.45208853e-12    -2.70260335e-13    4.10176501e-15    4.18592996e-12
-1.22500000e+02    4.54346487e-12    -2.75807925e-13    4.18596538e-15    4.27184291e-12
-1.22400000e+02    4.63655884e-12    -2.81459796e-13    4.27174850e-15    4.35937079e-12
-1.22300000e+02    4.73139922e-12    -2.87217693e-13    4.35914088e-15    4.44854067e-12
-1.22200000e+02    4.82801520e-12    -2.93083390e-13    4.44816943e-15    4.53937997e-12
-1.22100000e+02    4.92643638e-12    -2.99058684e-13    4.53886141e-15    4.63191656e-12
-1.22000000e+02    5.02669279e-12    -3.05145398e-13    4.63124451e-15    4.72617864e-12
-1.21900000e+02    5.12881487e-12    -3.11345379e-13    4.72534676e-15    4.82219484e-12
-1.21800000e+02    5.23283349e-12    -3.17660502e-13    4.82119662e-15    4.91999418e-12
-1.21700000e+02    5.33877995e-12    -3.24092667e-13    4.91882293e-15    5.01960611e-12
-1.21600000e+02    5.44668599e-12    -3.30643801e-13    5.01825492e-15    5.12106044e-12
-1.21500000e+02    5.55658377e-12    -3.37315857e-13    5.11952225e-15    5.22438744e-12
-1.21400000e+02    5.66850593e-12    -3.44110816e-13    5.22265498e-15    5.32961777e-12
-1.21300000e+02    5.78248553e-12    -3.51030685e-13    5.32768357e-15    5.43678252e-12
-1.21200000e+02    5.89855608e-12    -3.58077499e-13    5.43463891e-15    5.54591322e-12
-1.21100000e+02    6.01675156e-12    -3.65253320e-13    5.54355231e-15    5.65704179e-12
-1.21000000e+02    6.13710642e-12    -3.72560241e-13    5.65445551e-15    5.77020063e-12
-1.20900000e+02    6.25965555e-12    -3.80000379e-13    5.76738067e-15    5.88542256e-12
-1.20800000e+02    6.38443435e-12    -3.87575884e-13    5.88236038e-15    6.00274082e-12
-1.20700000e+02    6.51147864e-12    -3.95288930e-13    5.99942769e-15    6.12218914e-12
-1.20600000e+02    6.64082478e-12    -4.03141724e-13    6.11861606e-15    6.24380167e-12
-1.20500000e+02    6.77250957e-12    -4.11136502e-13    6.23995944e-15    6.36761303e-12
