-0.1 -2456.50189726
 0.0 -2456.50451561
 0.1 -2456.50665231
 0.2 -2456.50831015
 0.3 -2456.50948867
 0.4 -2456.51019114
 0.5 -2456.51042402
 0.6 -2456.51019253
 0.7 -2456.50949949
 0.8 -2456.50834502
 0.9 -2456.50673850
 1.0 -2456.50469620
 1.1 -2456.50220791
