C    0.000018514309    0.000065310984    0.000065303435
C    0.083277597263    0.083407595832    0.083407585878
C   -0.000177620130    0.166811305868    0.166811463504
C    0.082882090760    0.250205767544    0.250205753910
C    0.166632207915   -0.000034475619    0.166737599506
C    0.249867471865    0.083200796284    0.250014319564
C    0.166632206670    0.166737440130   -0.000034478349
C    0.249867478808    0.250014167213    0.083200789958
C   -0.000070052225    0.000161660431    0.333466669491
C    0.083073547310    0.083593685822    0.416732028630
C   -0.000482188722    0.167209402331    0.500194116409
C    0.083429292065    0.249978525756    0.583444715964
C    0.166955270185    0.000288675333    0.500153609105
C    0.250027611315    0.083360812352    0.583301971984
C    0.166316835778    0.166715076205    0.333369196549
C    0.249568929269    0.249898480407    0.416550680500
C    0.000082752475    0.000212838083    0.666735529385
C    0.083389684594    0.083477482352    0.750061000002
C    0.000041547348    0.166805577008    0.833374868801
C    0.083314456145    0.250192639927    0.916647772373
C    0.166732005733    0.000065289610    0.833351825282
C    0.250074187156    0.083407582096    0.916610906466
C    0.166833272842    0.166666190132    0.666606466150
C    0.250146336874    0.250164109265    0.749908227849
C   -0.000070060239    0.333466501049    0.000161553191
C    0.083073551495    0.416731869257    0.083593680365
C   -0.000482194762    0.500194118473    0.167209560077
C    0.083429291364    0.583444876387    0.249978683632
C    0.166316946504    0.333369212708    0.166715064452
C    0.249568938162    0.416550691585    0.249898456053
C    0.166955284678    0.500153621334    0.000288680353
C    0.250027617817    0.583301700160    0.083360901008
C   -0.000680235440    0.333819361955    0.333819350187
C    0.082557162500    0.417211157680    0.417211154535
C   -0.000888667091    0.500713566882    0.500713552699
C    0.082920116561    0.583562623052    0.583562626628
C    0.166351455180    0.333467169521    0.500043641638
C    0.249907462302    0.416761599243    0.583275367157
C    0.166351459370    0.500043636901    0.333467151527
C    0.249907460043    0.583275527052    0.416761593587
C    0.000507959448    0.332996063482    0.666607179006
C    0.083423814559    0.416887728162    0.750088407959
C    0.001126955142    0.500415443422    0.834460371575
C    0.083934518822    0.583363187103    0.917267922074
C    0.166828251543    0.333466508859    0.833263250644
C    0.250260378386    0.416731878548    0.916406856310
C    0.166702545197    0.500147366713    0.666660457929
C    0.250247271033    0.583400470100    0.749861958011
C    0.000082917388    0.666735424224    0.000212831425
C    0.083389692984    0.750061148258    0.083477457784
C    0.000041553130    0.833374851155    0.166805555527
C    0.083314463720    0.916647772085    0.250192631867
C    0.166833108182    0.666606447932    0.166666335107
C    0.250146340562    0.749908207355    0.250164084217
C    0.166732010318    0.833351798716    0.000065287082
C    0.250074185643    0.916610890873    0.083407570280
C    0.000507850836    0.666607251293    0.332996064402
C    0.083423811654    0.750088566762    0.416887733508
C    0.001126982051    0.834460548236    0.500415450222
C    0.083934517924    0.917267904948    0.583363174506
C    0.166702537361    0.666660620297    0.500147370460
C    0.250247439030    0.749862111671    0.583400477499
C    0.166828251396    0.833263240460    0.333466503469
C    0.250260371854    0.916406842839    0.416731867114
C   -0.000217557472    0.666596661395    0.666596668267
C    0.083211538736    0.749874588747    0.749874612882
C   -0.000005142812    0.833328226956    0.833328254198
C    0.083361283529    0.916694833162    0.916694677602
C    0.166879548649    0.666735527159    0.833416161220
C    0.250144184416    0.750061154099    0.916722987582
C    0.166879546218    0.833416305374    0.666735536649
C    0.250144186774    0.916722968625    0.750061006368
C    0.333404029596   -0.000034494813   -0.000034495224
C    0.416681024035    0.083200789464    0.083200776048
C    0.333163563236    0.166496818469    0.166496969940
C    0.416351710743    0.249685137999    0.249685112336
C    0.500035810626   -0.000349761191    0.166715057480
C    0.583217296906    0.082902240867    0.249898449682
C    0.500035810132    0.166715069814   -0.000349763284
C    0.583217295771    0.249898463088    0.082902235498
C    0.333381755298   -0.000349756757    0.333369201278
C    0.416565060226    0.082902244461    0.416550690196
C    0.332981343218    0.166314659132    0.499859892250
C    0.416082391532    0.249415800995    0.582930164205
C    0.500133852790   -0.000315244177    0.500043656654
C    0.583428293444    0.083240875868    0.583275386681
C    0.499653574450    0.166055119481    0.332986869912
C    0.582741315534    0.249123088309    0.416074724126
C    0.333332885607    0.000166661801    0.666606473847
C    0.416830804363    0.083479633065    0.749908233458
C    0.333477908809    0.166811304735    0.833155680652
C    0.416872460812    0.250205762601    0.916215382249
C    0.500133091903    0.000161655698    0.833263241494
C    0.583398464667    0.083593690821    0.916406844204
C    0.500088676481    0.166842799468    0.666335628314
C    0.583676381099    0.251108397122    0.748930830133
C    0.333381755442    0.333369045902   -0.000349749871
C    0.416565047767    0.416550700436    0.082902246677
C    0.332981340983    0.499859892159    0.166314635968
C    0.416082388022    0.582930149693    0.249415774179
C    0.499653569106    0.332986715386    0.166055277636
C    0.582741315650    0.416074733212    0.249123068922
C    0.500133842371    0.500043662430   -0.000315232790
C    0.583428299401    0.583275380961    0.083240872101
C    0.332721968190    0.332986718852    0.332986867598
C    0.415789769120    0.416074726248    0.416074717278
C    0.333238074398    0.499842182913    0.499842187848
C    0.417232007699    0.583164653922    0.583164495419
C    0.498600175580    0.331933486871    0.499409761585
C    0.583407783469    0.416741088206    0.579144212822
C    0.498600174480    0.499409752578    0.331933466526
C    0.583407790857    0.579144208659    0.416741084040
C    0.333509391831    0.333422078475    0.666335621257
C    0.417775265238    0.417009603339    0.748930823416
C    0.333876160655    0.500194130262    0.832851043048
C    0.416645266742    0.583444837098    0.916762703677
C    0.500486056623    0.333819350510    0.832653040591
C    0.583877767484    0.417211157188    0.915890457876
C    0.501731311047    0.500789843838    0.664888078293
C    0.585612325253    0.584532769161    0.748217068134
C    0.333332875819    0.666606458531    0.000166664526
C    0.416830793238    0.749908204686    0.083479794123
C    0.333477904220    0.833155656899    0.166811457550
C    0.416872464268    0.916215544378    0.250205751553
