Energy (meV)          FC          FCHT        HT        TOT
-1.47300000e+02    2.35562383e-04    -4.83381099e-06    3.26353224e-08    2.30761207e-04
-1.47200000e+02    2.36311290e-04    -4.85772258e-06    3.27665517e-08    2.31486334e-04
-1.47100000e+02    2.37060300e-04    -4.88161908e-06    3.28977475e-08    2.32211579e-04
-1.47000000e+02    2.37809376e-04    -4.90549954e-06    3.30289041e-08    2.32936905e-04
-1.46900000e+02    2.38558481e-04    -4.92936303e-06    3.31600159e-08    2.33662278e-04
-1.46800000e+02    2.39307578e-04    -4.95320859e-06    3.32910771e-08    2.34387660e-04
-1.46700000e+02    2.40056630e-04    -4.97703528e-06    3.34220821e-08    2.35113016e-04
-1.46600000e+02    2.40805599e-04    -5.00084213e-06    3.35530250e-08    2.35838310e-04
-1.46500000e+02    2.41554448e-04    -5.02462820e-06    3.36839001e-08    2.36563504e-04
-1.46400000e+02    2.42303140e-04    -5.04839252e-06    3.38147018e-08    2.37288562e-04
-1.46300000e+02    2.43051637e-04    -5.07213414e-06    3.39454241e-08    2.38013448e-04
-1.46200000e+02    2.43799900e-04    -5.09585209e-06    3.40760613e-08    2.38738124e-04
-1.46100000e+02    2.44547892e-04    -5.11954541e-06    3.42066076e-08    2.39462553e-04
-1.46000000e+02    2.45295574e-04    -5.14321313e-06    3.43370572e-08    2.40186698e-04
-1.45900000e+02    2.46042909e-04    -5.16685427e-06    3.44674041e-08    2.40910522e-04
-1.45800000e+02    2.46789858e-04    -5.19046787e-06    3.45976426e-08    2.41633988e-04
-1.45700000e+02    2.47536382e-04    -5.21405295e-06    3.47277668e-08    2.42357056e-04
-1.45600000e+02    2.48282442e-04    -5.23760854e-06    3.48577708e-08    2.43079691e-04
-1.45500000e+02    2.49028000e-04    -5.26113365e-06    3.49876488e-08    2.43801854e-04
-1.45400000e+02    2.49773017e-04    -5.28462730e-06    3.51173947e-08    2.44523507e-04
-1.45300000e+02    2.50517454e-04    -5.30808853e-06    3.52470028e-08    2.45244613e-04
-1.45200000e+02    2.51261272e-04    -5.33151633e-06    3.53764671e-08    2.45965132e-04
-1.45100000e+02    2.52004431e-04    -5.35490973e-06    3.55057816e-08    2.46685027e-04
-1.45000000e+02    2.52746892e-04    -5.37826773e-06    3.56349404e-08    2.47404259e-04
-1.44900000e+02    2.53488615e-04    -5.40158936e-06    3.57639376e-08    2.48122790e-04
-1.44800000e+02    2.54229562e-04    -5.42487361e-06    3.58927672e-08    2.48840581e-04
-1.44700000e+02    2.54969692e-04    -5.44811951e-06    3.60214233e-08    2.49557594e-04
-1.44600000e+02    2.55708965e-04    -5.47132605e-06    3.61498998e-08    2.50273789e-04
-1.44500000e+02    2.56447343e-04    -5.49449225e-06    3.62781908e-08    2.50989129e-04
-1.44400000e+02    2.57184784e-04    -5.51761711e-06    3.64062904e-08    2.51703573e-04
-1.44300000e+02    2.57921249e-04    -5.54069963e-06    3.65341925e-08    2.52417084e-04
-1.44200000e+02    2.58656698e-04    -5.56373882e-06    3.66618911e-08    2.53129621e-04
-1.44100000e+02    2.59391091e-04    -5.58673368e-06    3.67893802e-08    2.53841147e-04
-1.44000000e+02    2.60124387e-04    -5.60968321e-06    3.69166539e-08    2.54551621e-04
-1.43900000e+02    2.60856546e-04    -5.63258642e-06    3.70437062e-08    2.55261004e-04
-1.43800000e+02    2.61587528e-04    -5.65544230e-06    3.71705310e-08    2.55969257e-04
-1.43700000e+02    2.62317293e-04    -5.67824986e-06    3.72971223e-08    2.56676340e-04
-1.43600000e+02    2.63045799e-04    -5.70100809e-06    3.74234741e-08    2.57382214e-04
-1.43500000e+02    2.63773007e-04    -5.72371600e-06    3.75495805e-08    2.58086840e-04
-1.43400000e+02    2.64498875e-04    -5.74637259e-06    3.76754353e-08    2.58790178e-04
-1.43300000e+02    2.65223363e-04    -5.76897685e-06    3.78010327e-08    2.59492187e-04
-1.43200000e+02    2.65946431e-04    -5.79152778e-06    3.79263666e-08    2.60192830e-04
-1.43100000e+02    2.66668038e-04    -5.81402439e-06    3.80514310e-08    2.60892065e-04
-1.43000000e+02    2.67388142e-04    -5.83646567e-06    3.81762199e-08    2.61589853e-04
-1.42900000e+02    2.68106704e-04    -5.85885062e-06    3.83007274e-08    2.62286154e-04
-1.42800000e+02    2.68823682e-04    -5.88117825e-06    3.84249473e-08    2.62980929e-04
-1.42700000e+02    2.69539035e-04    -5.90344754e-06    3.85488738e-08    2.63674137e-04
-1.42600000e+02    2.70252723e-04    -5.92565752e-06    3.86725009e-08    2.64365738e-04
-1.42500000e+02    2.70964705e-04    -5.94780716e-06    3.87958225e-08    2.65055694e-04
-1.42400000e+02    2.71674940e-04    -5.96989549e-06    3.89188328e-08    2.65743963e-04
-1.42300000e+02    2.72383386e-04    -5.99192149e-06    3.90415258e-08    2.66430506e-04
-1.42200000e+02    2.73090004e-04    -6.01388418e-06    3.91638955e-08    2.67115283e-04
-1.42100000e+02    2.73794751e-04    -6.03578256e-06    3.92859359e-08    2.67798254e-04
-1.42000000e+02    2.74497587e-04    -6.05761564e-06    3.94076412e-08    2.68479379e-04
-1.41900000e+02    2.75198472e-04    -6.07938242e-06    3.95290055e-08    2.69158619e-04
-1.41800000e+02    2.75897364e-04    -6.10108190e-06    3.96500227e-08    2.69835932e-04
-1.41700000e+02    2.76594222e-04    -6.12271311e-06    3.97706871e-08    2.70511280e-04
-1.41600000e+02    2.77289006e-04    -6.14427505e-06    3.98909927e-08    2.71184622e-04
-1.41500000e+02    2.77981674e-04    -6.16576673e-06    4.00109337e-08    2.71855918e-04
-1.41400000e+02    2.78672185e-04    -6.18718717e-06    4.01305042e-08    2.72525129e-04
-1.41300000e+02    2.79360500e-04    -6.20853538e-06    4.02496984e-08    2.73192214e-04
-1.41200000e+02    2.80046576e-04    -6.22981038e-06    4.03685104e-08    2.73857135e-04
-1.41100000e+02    2.80730374e-04    -6.25101119e-06    4.04869345e-08    2.74519850e-04
-1.41000000e+02    2.81411852e-04    -6.27213684e-06    4.06049648e-08    2.75180320e-04
-1.40900000e+02    2.82090970e-04    -6.29318634e-06    4.07225955e-08    2.75838507e-04
-1.40800000e+02    2.82767687e-04    -6.31415872e-06    4.08398210e-08    2.76494368e-04
-1.40700000e+02    2.83441963e-04    -6.33505301e-06    4.09566354e-08    2.77147866e-04
-1.40600000e+02    2.84113756e-04    -6.35586824e-06    4.10730331e-08    2.77798961e-04
-1.40500000e+02    2.84783027e-04    -6.37660345e-06    4.11890084e-08    2.78447613e-04
-1.40400000e+02    2.85449735e-04    -6.39725766e-06    4.13045555e-08    2.79093782e-04
-1.40300000e+02    2.86113840e-04    -6.41782993e-06    4.14196688e-08    2.79737429e-04
-1.40200000e+02    2.86775300e-04    -6.43831928e-06    4.15343428e-08    2.80378515e-04
-1.40100000e+02    2.87434077e-04    -6.45872476e-06    4.16485717e-08    2.81017001e-04
-1.40000000e+02    2.88090130e-04    -6.47904543e-06    4.17623501e-08    2.81652847e-04
-1.39900000e+02    2.88743418e-04    -6.49928032e-06    4.18756723e-08    2.82286014e-04
-1.39800000e+02    2.89393903e-04    -6.51942850e-06    4.19885329e-08    2.82916463e-04
-1.39700000e+02    2.90041543e-04    -6.53948902e-06    4.21009262e-08    2.83544155e-04
-1.39600000e+02    2.90686299e-04    -6.55946094e-06    4.22128470e-08    2.84169051e-04
-1.39500000e+02    2.91328132e-04    -6.57934333e-06    4.23242896e-08    2.84791113e-04
-1.39400000e+02    2.91967001e-04    -6.59913524e-06    4.24352487e-08    2.85410301e-04
-1.39300000e+02    2.92602868e-04    -6.61883576e-06    4.25457190e-08    2.86026578e-04
-1.39200000e+02    2.93235692e-04    -6.63844396e-06    4.26556950e-08    2.86639904e-04
-1.39100000e+02    2.93865435e-04    -6.65795892e-06    4.27651714e-08    2.87250241e-04
-1.39000000e+02    2.94492057e-04    -6.67737972e-06    4.28741430e-08    2.87857551e-04
-1.38900000e+02    2.95115519e-04    -6.69670545e-06    4.29826045e-08    2.88461796e-04
-1.38800000e+02    2.95735782e-04    -6.71593519e-06    4.30905506e-08    2.89062937e-04
-1.38700000e+02    2.96352808e-04    -6.73506805e-06    4.31979763e-08    2.89660938e-04
-1.38600000e+02    2.96966557e-04    -6.75410313e-06    4.33048763e-08    2.90255759e-04
-1.38500000e+02    2.97576992e-04    -6.77303952e-06    4.34112455e-08    2.90847363e-04
-1.38400000e+02    2.98184073e-04    -6.79187635e-06    4.35170789e-08    2.91435714e-04
-1.38300000e+02    2.98787763e-04    -6.81061272e-06    4.36223714e-08    2.92020772e-04
-1.38200000e+02    2.99388023e-04    -6.82924775e-06    4.37271181e-08    2.92602502e-04
-1.38100000e+02    2.99984815e-04    -6.84778057e-06    4.38313139e-08    2.93180866e-04
-1.38000000e+02    3.00578102e-04    -6.86621031e-06    4.39349540e-08    2.93755826e-04
-1.37900000e+02    3.01167845e-04    -6.88453611e-06    4.40380336e-08    2.94327347e-04
-1.37800000e+02    3.01754008e-04    -6.90275709e-06    4.41405477e-08    2.94895392e-04
-1.37700000e+02    3.02336553e-04    -6.92087241e-06    4.42424916e-08    2.95459923e-04
-1.37600000e+02    3.02915443e-04    -6.93888122e-06    4.43438606e-08    2.96020905e-04
-1.37500000e+02    3.03490640e-04    -6.95678268e-06    4.44446500e-08    2.96578302e-04
-1.37400000e+02    3.04062109e-04    -6.97457595e-06    4.45448552e-08    2.97132078e-04
-1.37300000e+02    3.04629812e-04    -6.99226019e-06    4.46444715e-08    2.97682196e-04
-1.37200000e+02    3.05193713e-04    -7.00983458e-06    4.47434944e-08    2.98228622e-04
-1.37100000e+02    3.05753775e-04    -7.02729831e-06    4.48419194e-08    2.98771319e-04
-1.37000000e+02    3.06309963e-04    -7.04465055e-06    4.49397422e-08    2.99310253e-04
-1.36900000e+02    3.06862241e-04    -7.06189051e-06    4.50369582e-08    2.99845388e-04
-1.36800000e+02    3.07410573e-04    -7.07901738e-06    4.51335632e-08    3.00376690e-04
-1.36700000e+02    3.07954924e-04    -7.09603036e-06    4.52295529e-08    3.00904123e-04
-1.36600000e+02    3.08495258e-04    -7.11292868e-06    4.53249230e-08    3.01427655e-04
-1.36500000e+02    3.09031541e-04    -7.12971154e-06    4.54196694e-08    3.01947249e-04
-1.36400000e+02    3.09563737e-04    -7.14637819e-06    4.55137880e-08    3.02462873e-04
-1.36300000e+02    3.10091812e-04    -7.16292784e-06    4.56072747e-08    3.02974492e-04
-1.36200000e+02    3.10615732e-04    -7.17935974e-06    4.57001256e-08    3.03482072e-04
-1.36100000e+02    3.11135462e-04    -7.19567314e-06    4.57923366e-08    3.03985582e-04
-1.36000000e+02    3.11650969e-04    -7.21186729e-06    4.58839039e-08    3.04484986e-04
-1.35900000e+02    3.12162219e-04    -7.22794147e-06    4.59748237e-08    3.04980253e-04
-1.35800000e+02    3.12669179e-04    -7.24389492e-06    4.60650923e-08    3.05471349e-04
-1.35700000e+02    3.13171815e-04    -7.25972694e-06    4.61547059e-08    3.05958243e-04
-1.35600000e+02    3.13670095e-04    -7.27543682e-06    4.62436609e-08    3.06440902e-04
-1.35500000e+02    3.14163985e-04    -7.29102383e-06    4.63319539e-08    3.06919293e-04
-1.35400000e+02    3.14653454e-04    -7.30648729e-06    4.64195812e-08    3.07393386e-04
-1.35300000e+02    3.15138469e-04    -7.32182651e-06    4.65065395e-08    3.07863149e-04
-1.35200000e+02    3.15618999e-04    -7.33704080e-06    4.65928255e-08    3.08328551e-04
-1.35100000e+02    3.16095011e-04    -7.35212948e-06    4.66784358e-08    3.08789560e-04
-1.35000000e+02    3.16566475e-04    -7.36709191e-06    4.67633672e-08    3.09246147e-04
-1.34900000e+02    3.17033360e-04    -7.38192741e-06    4.68476166e-08    3.09698280e-04
-1.34800000e+02    3.17495634e-04    -7.39663534e-06    4.69311810e-08    3.10145930e-04
-1.34700000e+02    3.17953268e-04    -7.41121506e-06    4.70140573e-08    3.10589067e-04
-1.34600000e+02    3.18406230e-04    -7.42566594e-06    4.70962427e-08    3.11027660e-04
-1.34500000e+02    3.18854492e-04    -7.43998736e-06    4.71777342e-08    3.11461682e-04
-1.34400000e+02    3.19298023e-04    -7.45417871e-06    4.72585292e-08    3.11891103e-04
-1.34300000e+02    3.19736794e-04    -7.46823939e-06    4.73386250e-08    3.12315893e-04
-1.34200000e+02    3.20170777e-04    -7.48216879e-06    4.74180190e-08    3.12736026e-04
-1.34100000e+02    3.20599942e-04    -7.49596635e-06    4.74967086e-08    3.13151472e-04
-1.34000000e+02    3.21024261e-04    -7.50963148e-06    4.75746915e-08    3.13562204e-04
-1.33900000e+02    3.21443706e-04    -7.52316362e-06    4.76519652e-08    3.13968195e-04
-1.33800000e+02    3.21858250e-04    -7.53656221e-06    4.77285275e-08    3.14369416e-04
-1.33700000e+02    3.22267865e-04    -7.54982672e-06    4.78043763e-08    3.14765842e-04
-1.33600000e+02    3.22672523e-04    -7.56295660e-06    4.78795094e-08    3.15157446e-04
-1.33500000e+02    3.23072199e-04    -7.57595134e-06    4.79539249e-08    3.15544201e-04
-1.33400000e+02    3.23466865e-04    -7.58881041e-06    4.80276207e-08    3.15926082e-04
-1.33300000e+02    3.23856495e-04    -7.60153332e-06    4.81005952e-08    3.16303063e-04
-1.33200000e+02    3.24241065e-04    -7.61411957e-06    4.81728465e-08    3.16675118e-04
-1.33100000e+02    3.24620548e-04    -7.62656868e-06    4.82443731e-08    3.17042223e-04
-1.33000000e+02    3.24994919e-04    -7.63888017e-06    4.83151734e-08    3.17404354e-04
-1.32900000e+02    3.25364153e-04    -7.65105360e-06    4.83852459e-08    3.17761485e-04
-1.32800000e+02    3.25728227e-04    -7.66308850e-06    4.84545892e-08    3.18113594e-04
-1.32700000e+02    3.26087117e-04    -7.67498444e-06    4.85232022e-08    3.18460656e-04
-1.32600000e+02    3.26440798e-04    -7.68674100e-06    4.85910837e-08    3.18802648e-04
-1.32500000e+02    3.26789247e-04    -7.69835775e-06    4.86582326e-08    3.19139547e-04
-1.32400000e+02    3.27132442e-04    -7.70983429e-06    4.87246479e-08    3.19471332e-04
-1.32300000e+02    3.27470360e-04    -7.72117023e-06    4.87903289e-08    3.19797980e-04
-1.32200000e+02    3.27802978e-04    -7.73236519e-06    4.88552747e-08    3.20119468e-04
-1.32100000e+02    3.28130276e-04    -7.74341880e-06    4.89194848e-08    3.20435777e-04
-1.32000000e+02    3.28452231e-04    -7.75433070e-06    4.89829585e-08    3.20746883e-04
-1.31900000e+02    3.28768823e-04    -7.76510054e-06    4.90456955e-08    3.21052768e-04
-1.31800000e+02    3.29080032e-04    -7.77572800e-06    4.91076955e-08    3.21353411e-04
-1.31700000e+02    3.29385836e-04    -7.78621275e-06    4.91689582e-08    3.21648792e-04
-1.31600000e+02    3.29686216e-04    -7.79655449e-06    4.92294836e-08    3.21938891e-04
-1.31500000e+02    3.29981153e-04    -7.80675291e-06    4.92892716e-08    3.22223689e-04
-1.31400000e+02    3.30270627e-04    -7.81680774e-06    4.93483224e-08    3.22503168e-04
-1.31300000e+02    3.30554621e-04    -7.82671870e-06    4.94066362e-08    3.22777309e-04
-1.31200000e+02    3.30833116e-04    -7.83648554e-06    4.94642135e-08    3.23046094e-04
-1.31100000e+02    3.31106094e-04    -7.84610800e-06    4.95210547e-08    3.23309507e-04
-1.31000000e+02    3.31373537e-04    -7.85558587e-06    4.95771603e-08    3.23567528e-04
-1.30900000e+02    3.31635430e-04    -7.86491893e-06    4.96325312e-08    3.23820143e-04
-1.30800000e+02    3.31891754e-04    -7.87410696e-06    4.96871682e-08    3.24067335e-04
-1.30700000e+02    3.32142496e-04    -7.88314977e-06    4.97410722e-08    3.24309087e-04
-1.30600000e+02    3.32387637e-04    -7.89204719e-06    4.97942443e-08    3.24545384e-04
-1.30500000e+02    3.32627165e-04    -7.90079906e-06    4.98466858e-08    3.24776212e-04
-1.30400000e+02    3.32861062e-04    -7.90940522e-06    4.98983980e-08    3.25001556e-04
-1.30300000e+02    3.33089317e-04    -7.91786553e-06    4.99493824e-08    3.25221400e-04
-1.30200000e+02    3.33311913e-04    -7.92617988e-06    4.99996406e-08    3.25435733e-04
-1.30100000e+02    3.33528839e-04    -7.93434816e-06    5.00491743e-08    3.25644540e-04
-1.30000000e+02    3.33740080e-04    -7.94237027e-06    5.00979855e-08    3.25847808e-04
-1.29900000e+02    3.33945625e-04    -7.95024613e-06    5.01460761e-08    3.26045525e-04
-1.29800000e+02    3.34145461e-04    -7.95797568e-06    5.01934483e-08    3.26237679e-04
-1.29700000e+02    3.34339577e-04    -7.96555886e-06    5.02401044e-08    3.26424258e-04
-1.29600000e+02    3.34527961e-04    -7.97299565e-06    5.02860468e-08    3.26605252e-04
-1.29500000e+02    3.34710604e-04    -7.98028601e-06    5.03312781e-08    3.26780649e-04
-1.29400000e+02    3.34887493e-04    -7.98742996e-06    5.03758009e-08    3.26950439e-04
-1.29300000e+02    3.35058621e-04    -7.99442748e-06    5.04196182e-08    3.27114613e-04
-1.29200000e+02    3.35223977e-04    -8.00127861e-06    5.04627330e-08    3.27273161e-04
-1.29100000e+02    3.35383553e-04    -8.00798339e-06    5.05051483e-08    3.27426074e-04
-1.29000000e+02    3.35537340e-04    -8.01454188e-06    5.05468675e-08    3.27573345e-04
-1.28900000e+02    3.35685330e-04    -8.02095414e-06    5.05878940e-08    3.27714964e-04
-1.28800000e+02    3.35827517e-04    -8.02722026e-06    5.06282315e-08    3.27850924e-04
-1.28700000e+02    3.35963892e-04    -8.03334034e-06    5.06678836e-08    3.27981220e-04
-1.28600000e+02    3.36094451e-04    -8.03931450e-06    5.07068544e-08    3.28105843e-04
-1.28500000e+02    3.36219186e-04    -8.04514288e-06    5.07451478e-08    3.28224788e-04
-1.28400000e+02    3.36338092e-04    -8.05082563e-06    5.07827680e-08    3.28338050e-04
-1.28300000e+02    3.36451166e-04    -8.05636291e-06    5.08197195e-08    3.28445622e-04
-1.28200000e+02    3.36558401e-04    -8.06175490e-06    5.08560068e-08    3.28547502e-04
-1.28100000e+02    3.36659794e-04    -8.06700181e-06    5.08916346e-08    3.28643684e-04
-1.28000000e+02    3.36755343e-04    -8.07210385e-06    5.09266078e-08    3.28734165e-04
-1.27900000e+02    3.36845043e-04    -8.07706126e-06    5.09609313e-08    3.28818942e-04
-1.27800000e+02    3.36928892e-04    -8.08187428e-06    5.09946104e-08    3.28898012e-04
-1.27700000e+02    3.37006889e-04    -8.08654319e-06    5.10276505e-08    3.28971374e-04
-1.27600000e+02    3.37079033e-04    -8.09106826e-06    5.10600571e-08    3.29039024e-04
-1.27500000e+02    3.37145321e-04    -8.09544980e-06    5.10918360e-08    3.29100963e-04
-1.27400000e+02    3.37205755e-04    -8.09968812e-06    5.11229929e-08    3.29157190e-04
-1.27300000e+02    3.37260334e-04    -8.10378357e-06    5.11535340e-08    3.29207704e-04
-1.27200000e+02    3.37309059e-04    -8.10773649e-06    5.11834655e-08    3.29252506e-04
-1.27100000e+02    3.37351931e-04    -8.11154726e-06    5.12127938e-08    3.29291597e-04
-1.27000000e+02    3.37388952e-04    -8.11521627e-06    5.12415256e-08    3.29324977e-04
-1.26900000e+02    3.37420125e-04    -8.11874391e-06    5.12696676e-08    3.29352650e-04
-1.26800000e+02    3.37445451e-04    -8.12213063e-06    5.12972267e-08    3.29374618e-04
-1.26700000e+02    3.37464936e-04    -8.12537686e-06    5.13242102e-08    3.29390883e-04
-1.26600000e+02    3.37478581e-04    -8.12848306e-06    5.13506254e-08    3.29401449e-04
-1.26500000e+02    3.37486393e-04    -8.13144971e-06    5.13764798e-08    3.29406320e-04
-1.26400000e+02    3.37488376e-04    -8.13427732e-06    5.14017811e-08    3.29405500e-04
-1.26300000e+02    3.37484535e-04    -8.13696640e-06    5.14265372e-08    3.29398995e-04
-1.26200000e+02    3.37474876e-04    -8.13951748e-06    5.14507563e-08    3.29386810e-04
-1.26100000e+02    3.37459408e-04    -8.14193112e-06    5.14744467e-08    3.29368951e-04
-1.26000000e+02    3.37438135e-04    -8.14420789e-06    5.14976168e-08    3.29345425e-04
-1.25900000e+02    3.37411067e-04    -8.14634839e-06    5.15202754e-08    3.29316239e-04
-1.25800000e+02    3.37378211e-04    -8.14835323e-06    5.15424313e-08    3.29281400e-04
-1.25700000e+02    3.37339577e-04    -8.15022303e-06    5.15640937e-08    3.29240918e-04
-1.25600000e+02    3.37295174e-04    -8.15195846e-06    5.15852720e-08    3.29194801e-04
-1.25500000e+02    3.37245011e-04    -8.15356018e-06    5.16059755e-08    3.29143057e-04
-1.25400000e+02    3.37189100e-04    -8.15502888e-06    5.16262141e-08    3.29085698e-04
-1.25300000e+02    3.37127452e-04    -8.15636528e-06    5.16459977e-08    3.29022733e-04
-1.25200000e+02    3.37060078e-04    -8.15757009e-06    5.16653365e-08    3.28954173e-04
-1.25100000e+02    3.36986991e-04    -8.15864408e-06    5.16842407e-08    3.28880031e-04
-1.25000000e+02    3.36908203e-04    -8.15958801e-06    5.17027211e-08    3.28800317e-04
-1.24900000e+02    3.36823728e-04    -8.16040267e-06    5.17207884e-08    3.28715046e-04
-1.24800000e+02    3.36733579e-04    -8.16108887e-06    5.17384537e-08    3.28624229e-04
-1.24700000e+02    3.36637772e-04    -8.16164746e-06    5.17557281e-08    3.28527881e-04
-1.24600000e+02    3.36536322e-04    -8.16207926e-06    5.17726232e-08    3.28426015e-04
-1.24500000e+02    3.36429244e-04    -8.16238517e-06    5.17891506e-08    3.28318648e-04
-1.24400000e+02    3.36316554e-04    -8.16256607e-06    5.18053224e-08    3.28205794e-04
-1.24300000e+02    3.36198271e-04    -8.16262288e-06    5.18211506e-08    3.28087469e-04
-1.24200000e+02    3.36074410e-04    -8.16255654e-06    5.18366476e-08    3.27963690e-04
-1.24100000e+02    3.35944990e-04    -8.16236799e-06    5.18518261e-08    3.27834474e-04
-1.24000000e+02    3.35810030e-04    -8.16205823e-06    5.18666989e-08    3.27699838e-04
-1.23900000e+02    3.35669549e-04    -8.16162825e-06    5.18812792e-08    3.27559802e-04
-1.23800000e+02    3.35523566e-04    -8.16107906e-06    5.18955802e-08    3.27414383e-04
-1.23700000e+02    3.35372103e-04    -8.16041173e-06    5.19096155e-08    3.27263601e-04
-1.23600000e+02    3.35215181e-04    -8.15962730e-06    5.19233989e-08    3.27107477e-04
-1.23500000e+02    3.35052820e-04    -8.15872687e-06    5.19369446e-08    3.26946030e-04
-1.23400000e+02    3.34885044e-04    -8.15771155e-06    5.19502668e-08    3.26779283e-04
-1.23300000e+02    3.34711874e-04    -8.15658246e-06    5.19633802e-08    3.26607255e-04
-1.23200000e+02    3.34533335e-04    -8.15534076e-06    5.19762994e-08    3.26429971e-04
-1.23100000e+02    3.34349451e-04    -8.15398763e-06    5.19890396e-08    3.26247452e-04
-1.23000000e+02    3.34160246e-04    -8.15252427e-06    5.20016161e-08    3.26059723e-04
-1.22900000e+02    3.33965745e-04    -8.15095189e-06    5.20140446e-08    3.25866807e-04
-1.22800000e+02    3.33765974e-04    -8.14927174e-06    5.20263407e-08    3.25668729e-04
-1.22700000e+02    3.33560960e-04    -8.14748508e-06    5.20385207e-08    3.25465514e-04
-1.22600000e+02    3.33350730e-04    -8.14559321e-06    5.20506010e-08    3.25257187e-04
-1.22500000e+02    3.33135311e-04    -8.14359744e-06    5.20625980e-08    3.25043776e-04
-1.22400000e+02    3.32914732e-04    -8.14149911e-06    5.20745288e-08    3.24825308e-04
-1.22300000e+02    3.32689022e-04    -8.13929957e-06    5.20864106e-08    3.24601809e-04
-1.22200000e+02    3.32458210e-04    -8.13700020e-06    5.20982607e-08    3.24373308e-04
-1.22100000e+02    3.32222326e-04    -8.13460242e-06    5.21100969e-08    3.24139834e-04
-1.22000000e+02    3.31981401e-04    -8.13210765e-06    5.21219371e-08    3.23901415e-04
-1.21900000e+02    3.31735467e-04    -8.12951735e-06    5.21337997e-08    3.23658083e-04
-1.21800000e+02    3.31484555e-04    -8.12683299e-06    5.21457032e-08    3.23409867e-04
-1.21700000e+02    3.31228698e-04    -8.12405607e-06    5.21576665e-08    3.23156799e-04
-1.21600000e+02    3.30967929e-04    -8.12118812e-06    5.21697086e-08    3.22898910e-04
-1.21500000e+02    3.30702282e-04    -8.11823070e-06    5.21818490e-08    3.22636233e-04
-1.21400000e+02    3.30431792e-04    -8.11518537e-06    5.21941073e-08    3.22368800e-04
-1.21300000e+02    3.30156493e-04    -8.11205373e-06    5.22065036e-08    3.22096646e-04
-1.21200000e+02    3.29876422e-04    -8.10883741e-06    5.22190581e-08    3.21819803e-04
-1.21100000e+02    3.29591614e-04    -8.10553805e-06    5.22317914e-08    3.21538308e-04
-1.21000000e+02    3.29302107e-04    -8.10215733e-06    5.22447243e-08    3.21252194e-04
-1.20900000e+02    3.29007938e-04    -8.09869695e-06    5.22578781e-08    3.20961499e-04
-1.20800000e+02    3.28709145e-04    -8.09515862e-06    5.22712742e-08    3.20666258e-04
-1.20700000e+02    3.28405768e-04    -8.09154409e-06    5.22849344e-08    3.20366509e-04
-1.20600000e+02    3.28097846e-04    -8.08785514e-06    5.22988807e-08    3.20062289e-04
-1.20500000e+02    3.27785418e-04    -8.08409357e-06    5.23131355e-08    3.19753637e-04
