Energy (meV)          FC          FCHT        HT        TOT
-1.45300000e+02    2.17965101e-05    -5.16905163e-07    3.24594536e-09    2.12828509e-05
-1.45200000e+02    2.18760820e-05    -5.18989562e-07    3.25849805e-09    2.13603509e-05
-1.45100000e+02    2.19555586e-05    -5.21071278e-07    3.27103687e-09    2.14377584e-05
-1.45000000e+02    2.20349363e-05    -5.23150222e-07    3.28356131e-09    2.15150696e-05
-1.44900000e+02    2.21142113e-05    -5.25226305e-07    3.29607087e-09    2.15922810e-05
-1.44800000e+02    2.21933799e-05    -5.27299437e-07    3.30856503e-09    2.16693891e-05
-1.44700000e+02    2.22724385e-05    -5.29369530e-07    3.32104329e-09    2.17463901e-05
-1.44600000e+02    2.23513834e-05    -5.31436493e-07    3.33350513e-09    2.18232804e-05
-1.44500000e+02    2.24302107e-05    -5.33500237e-07    3.34595004e-09    2.19000564e-05
-1.44400000e+02    2.25089168e-05    -5.35560672e-07    3.35837752e-09    2.19767145e-05
-1.44300000e+02    2.25874979e-05    -5.37617709e-07    3.37078706e-09    2.20532510e-05
-1.44200000e+02    2.26659504e-05    -5.39671258e-07    3.38317815e-09    2.21296623e-05
-1.44100000e+02    2.27442704e-05    -5.41721230e-07    3.39555029e-09    2.22059447e-05
-1.44000000e+02    2.28224543e-05    -5.43767535e-07    3.40790296e-09    2.22820946e-05
-1.43900000e+02    2.29004982e-05    -5.45810083e-07    3.42023568e-09    2.23581084e-05
-1.43800000e+02    2.29783985e-05    -5.47848784e-07    3.43254792e-09    2.24339823e-05
-1.43700000e+02    2.30561514e-05    -5.49883550e-07    3.44483920e-09    2.25097127e-05
-1.43600000e+02    2.31337531e-05    -5.51914290e-07    3.45710902e-09    2.25852959e-05
-1.43500000e+02    2.32111998e-05    -5.53940915e-07    3.46935687e-09    2.26607283e-05
-1.43400000e+02    2.32884879e-05    -5.55963336e-07    3.48158225e-09    2.27360062e-05
-1.43300000e+02    2.33656136e-05    -5.57981462e-07    3.49378468e-09    2.28111259e-05
-1.43200000e+02    2.34425730e-05    -5.59995206e-07    3.50596366e-09    2.28860838e-05
-1.43100000e+02    2.35193625e-05    -5.62004478e-07    3.51811869e-09    2.29608761e-05
-1.43000000e+02    2.35959782e-05    -5.64009188e-07    3.53024930e-09    2.30354993e-05
-1.42900000e+02    2.36724165e-05    -5.66009248e-07    3.54235498e-09    2.31099496e-05
-1.42800000e+02    2.37486735e-05    -5.68004568e-07    3.55443526e-09    2.31842234e-05
-1.42700000e+02    2.38247455e-05    -5.69995061e-07    3.56648965e-09    2.32583170e-05
-1.42600000e+02    2.39006288e-05    -5.71980637e-07    3.57851766e-09    2.33322267e-05
-1.42500000e+02    2.39763195e-05    -5.73961208e-07    3.59051883e-09    2.34059488e-05
-1.42400000e+02    2.40518140e-05    -5.75936686e-07    3.60249268e-09    2.34794798e-05
-1.42300000e+02    2.41271084e-05    -5.77906983e-07    3.61443872e-09    2.35528159e-05
-1.42200000e+02    2.42021991e-05    -5.79872010e-07    3.62635650e-09    2.36259534e-05
-1.42100000e+02    2.42770822e-05    -5.81831681e-07    3.63824554e-09    2.36988888e-05
-1.42000000e+02    2.43517541e-05    -5.83785908e-07    3.65010538e-09    2.37716183e-05
-1.41900000e+02    2.44262109e-05    -5.85734603e-07    3.66193555e-09    2.38441383e-05
-1.41800000e+02    2.45004491e-05    -5.87677679e-07    3.67373560e-09    2.39164451e-05
-1.41700000e+02    2.45744647e-05    -5.89615051e-07    3.68550507e-09    2.39885352e-05
-1.41600000e+02    2.46482542e-05    -5.91546630e-07    3.69724351e-09    2.40604048e-05
-1.41500000e+02    2.47218137e-05    -5.93472332e-07    3.70895047e-09    2.41320504e-05
-1.41400000e+02    2.47951397e-05    -5.95392070e-07    3.72062551e-09    2.42034682e-05
-1.41300000e+02    2.48682282e-05    -5.97305758e-07    3.73226818e-09    2.42746548e-05
-1.41200000e+02    2.49410758e-05    -5.99213311e-07    3.74387804e-09    2.43456064e-05
-1.41100000e+02    2.50136786e-05    -6.01114645e-07    3.75545467e-09    2.44163194e-05
-1.41000000e+02    2.50860330e-05    -6.03009674e-07    3.76699764e-09    2.44867903e-05
-1.40900000e+02    2.51581353e-05    -6.04898314e-07    3.77850651e-09    2.45570155e-05
-1.40800000e+02    2.52299819e-05    -6.06780481e-07    3.78998086e-09    2.46269914e-05
-1.40700000e+02    2.53015690e-05    -6.08656092e-07    3.80142029e-09    2.46967143e-05
-1.40600000e+02    2.53728930e-05    -6.10525064e-07    3.81282438e-09    2.47661808e-05
-1.40500000e+02    2.54439504e-05    -6.12387313e-07    3.82419272e-09    2.48353872e-05
-1.40400000e+02    2.55147373e-05    -6.14242758e-07    3.83552490e-09    2.49043301e-05
-1.40300000e+02    2.55852503e-05    -6.16091316e-07    3.84682054e-09    2.49730058e-05
-1.40200000e+02    2.56554857e-05    -6.17932905e-07    3.85807924e-09    2.50414109e-05
-1.40100000e+02    2.57254399e-05    -6.19767446e-07    3.86930061e-09    2.51095417e-05
-1.40000000e+02    2.57951093e-05    -6.21594856e-07    3.88048426e-09    2.51773949e-05
-1.39900000e+02    2.58644904e-05    -6.23415057e-07    3.89162983e-09    2.52449669e-05
-1.39800000e+02    2.59335795e-05    -6.25227968e-07    3.90273695e-09    2.53122543e-05
-1.39700000e+02    2.60023732e-05    -6.27033511e-07    3.91380524e-09    2.53792534e-05
-1.39600000e+02    2.60708678e-05    -6.28831606e-07    3.92483435e-09    2.54459610e-05
-1.39500000e+02    2.61390599e-05    -6.30622176e-07    3.93582393e-09    2.55123735e-05
-1.39400000e+02    2.62069460e-05    -6.32405143e-07    3.94677362e-09    2.55784876e-05
-1.39300000e+02    2.62745225e-05    -6.34180430e-07    3.95768310e-09    2.56442997e-05
-1.39200000e+02    2.63417859e-05    -6.35947962e-07    3.96855202e-09    2.57098065e-05
-1.39100000e+02    2.64087329e-05    -6.37707661e-07    3.97938005e-09    2.57750047e-05
-1.39000000e+02    2.64753600e-05    -6.39459454e-07    3.99016688e-09    2.58398907e-05
-1.38900000e+02    2.65416636e-05    -6.41203265e-07    4.00091220e-09    2.59044613e-05
-1.38800000e+02    2.66076405e-05    -6.42939021e-07    4.01161569e-09    2.59687131e-05
-1.38700000e+02    2.66732872e-05    -6.44666648e-07    4.02227706e-09    2.60326428e-05
-1.38600000e+02    2.67386003e-05    -6.46386075e-07    4.03289601e-09    2.60962471e-05
-1.38500000e+02    2.68035765e-05    -6.48097228e-07    4.04347227e-09    2.61595227e-05
-1.38400000e+02    2.68682124e-05    -6.49800037e-07    4.05400555e-09    2.62224663e-05
-1.38300000e+02    2.69325046e-05    -6.51494431e-07    4.06449559e-09    2.62850747e-05
-1.38200000e+02    2.69964500e-05    -6.53180341e-07    4.07494212e-09    2.63473446e-05
-1.38100000e+02    2.70600451e-05    -6.54857698e-07    4.08534490e-09    2.64092728e-05
-1.38000000e+02    2.71232868e-05    -6.56526433e-07    4.09570367e-09    2.64708561e-05
-1.37900000e+02    2.71861718e-05    -6.58186479e-07    4.10601821e-09    2.65320914e-05
-1.37800000e+02    2.72486969e-05    -6.59837770e-07    4.11628828e-09    2.65929754e-05
-1.37700000e+02    2.73108588e-05    -6.61480239e-07    4.12651368e-09    2.66535050e-05
-1.37600000e+02    2.73726543e-05    -6.63113821e-07    4.13669418e-09    2.67136772e-05
-1.37500000e+02    2.74340804e-05    -6.64738453e-07    4.14682960e-09    2.67734888e-05
-1.37400000e+02    2.74951339e-05    -6.66354071e-07    4.15691974e-09    2.68329368e-05
-1.37300000e+02    2.75558117e-05    -6.67960613e-07    4.16696442e-09    2.68920181e-05
-1.37200000e+02    2.76161107e-05    -6.69558017e-07    4.17696347e-09    2.69507297e-05
-1.37100000e+02    2.76760278e-05    -6.71146223e-07    4.18691673e-09    2.70090685e-05
-1.37000000e+02    2.77355600e-05    -6.72725170e-07    4.19682405e-09    2.70670317e-05
-1.36900000e+02    2.77947043e-05    -6.74294800e-07    4.20668529e-09    2.71246162e-05
-1.36800000e+02    2.78534577e-05    -6.75855056e-07    4.21650033e-09    2.71818192e-05
-1.36700000e+02    2.79118173e-05    -6.77405880e-07    4.22626903e-09    2.72386377e-05
-1.36600000e+02    2.79697800e-05    -6.78947217e-07    4.23599130e-09    2.72950688e-05
-1.36500000e+02    2.80273431e-05    -6.80479012e-07    4.24566704e-09    2.73511098e-05
-1.36400000e+02    2.80845036e-05    -6.82001212e-07    4.25529617e-09    2.74067577e-05
-1.36300000e+02    2.81412587e-05    -6.83513762e-07    4.26487860e-09    2.74620098e-05
-1.36200000e+02    2.81976056e-05    -6.85016613e-07    4.27441428e-09    2.75168634e-05
-1.36100000e+02    2.82535414e-05    -6.86509713e-07    4.28390316e-09    2.75713156e-05
-1.36000000e+02    2.83090635e-05    -6.87993012e-07    4.29334521e-09    2.76253638e-05
-1.35900000e+02    2.83641690e-05    -6.89466464e-07    4.30274039e-09    2.76790053e-05
-1.35800000e+02    2.84188554e-05    -6.90930019e-07    4.31208870e-09    2.77322374e-05
-1.35700000e+02    2.84731199e-05    -6.92383633e-07    4.32139013e-09    2.77850576e-05
-1.35600000e+02    2.85269598e-05    -6.93827261e-07    4.33064470e-09    2.78374632e-05
-1.35500000e+02    2.85803727e-05    -6.95260859e-07    4.33985244e-09    2.78894517e-05
-1.35400000e+02    2.86333559e-05    -6.96684384e-07    4.34901338e-09    2.79410205e-05
-1.35300000e+02    2.86859069e-05    -6.98097795e-07    4.35812759e-09    2.79921672e-05
-1.35200000e+02    2.87380231e-05    -6.99501053e-07    4.36719512e-09    2.80428893e-05
-1.35100000e+02    2.87897022e-05    -7.00894119e-07    4.37621607e-09    2.80931843e-05
-1.35000000e+02    2.88409417e-05    -7.02276955e-07    4.38519053e-09    2.81430499e-05
-1.34900000e+02    2.88917392e-05    -7.03649526e-07    4.39411861e-09    2.81924838e-05
-1.34800000e+02    2.89420923e-05    -7.05011796e-07    4.40300043e-09    2.82414835e-05
-1.34700000e+02    2.89919987e-05    -7.06363733e-07    4.41183615e-09    2.82900468e-05
-1.34600000e+02    2.90414561e-05    -7.07705305e-07    4.42062591e-09    2.83381714e-05
-1.34500000e+02    2.90904622e-05    -7.09036480e-07    4.42936989e-09    2.83858551e-05
-1.34400000e+02    2.91390150e-05    -7.10357231e-07    4.43806828e-09    2.84330958e-05
-1.34300000e+02    2.91871121e-05    -7.11667528e-07    4.44672129e-09    2.84798913e-05
-1.34200000e+02    2.92347514e-05    -7.12967347e-07    4.45532913e-09    2.85262394e-05
-1.34100000e+02    2.92819309e-05    -7.14256661e-07    4.46389204e-09    2.85721381e-05
-1.34000000e+02    2.93286485e-05    -7.15535449e-07    4.47241029e-09    2.86175854e-05
-1.33900000e+02    2.93749021e-05    -7.16803688e-07    4.48088414e-09    2.86625793e-05
-1.33800000e+02    2.94206898e-05    -7.18061358e-07    4.48931388e-09    2.87071178e-05
-1.33700000e+02    2.94660098e-05    -7.19308440e-07    4.49769982e-09    2.87511990e-05
-1.33600000e+02    2.95108599e-05    -7.20544919e-07    4.50604229e-09    2.87948211e-05
-1.33500000e+02    2.95552385e-05    -7.21770777e-07    4.51434163e-09    2.88379821e-05
-1.33400000e+02    2.95991438e-05    -7.22986001e-07    4.52259821e-09    2.88806804e-05
-1.33300000e+02    2.96425738e-05    -7.24190580e-07    4.53081240e-09    2.89229141e-05
-1.33200000e+02    2.96855271e-05    -7.25384503e-07    4.53898461e-09    2.89646816e-05
-1.33100000e+02    2.97280018e-05    -7.26567761e-07    4.54711526e-09    2.90059811e-05
-1.33000000e+02    2.97699963e-05    -7.27740347e-07    4.55520479e-09    2.90468111e-05
-1.32900000e+02    2.98115091e-05    -7.28902256e-07    4.56325366e-09    2.90871701e-05
-1.32800000e+02    2.98525386e-05    -7.30053485e-07    4.57126235e-09    2.91270564e-05
-1.32700000e+02    2.98930833e-05    -7.31194031e-07    4.57923136e-09    2.91664685e-05
-1.32600000e+02    2.99331418e-05    -7.32323895e-07    4.58716122e-09    2.92054051e-05
-1.32500000e+02    2.99727127e-05    -7.33443080e-07    4.59505247e-09    2.92438647e-05
-1.32400000e+02    3.00117947e-05    -7.34551588e-07    4.60290568e-09    2.92818460e-05
-1.32300000e+02    3.00503864e-05    -7.35649425e-07    4.61072143e-09    2.93193477e-05
-1.32200000e+02    3.00884867e-05    -7.36736601e-07    4.61850034e-09    2.93563686e-05
-1.32100000e+02    3.01260942e-05    -7.37813123e-07    4.62624303e-09    2.93929073e-05
-1.32000000e+02    3.01632079e-05    -7.38879003e-07    4.63395017e-09    2.94289628e-05
-1.31900000e+02    3.01998266e-05    -7.39934256e-07    4.64162242e-09    2.94645340e-05
-1.31800000e+02    3.02359494e-05    -7.40978896e-07    4.64926051e-09    2.94996198e-05
-1.31700000e+02    3.02715752e-05    -7.42012942e-07    4.65686514e-09    2.95342191e-05
-1.31600000e+02    3.03067031e-05    -7.43036412e-07    4.66443708e-09    2.95683311e-05
-1.31500000e+02    3.03413322e-05    -7.44049330e-07    4.67197709e-09    2.96019548e-05
-1.31400000e+02    3.03754617e-05    -7.45051718e-07    4.67948598e-09    2.96350894e-05
-1.31300000e+02    3.04090907e-05    -7.46043603e-07    4.68696458e-09    2.96677341e-05
-1.31200000e+02    3.04422187e-05    -7.47025013e-07    4.69441373e-09    2.96998881e-05
-1.31100000e+02    3.04748448e-05    -7.47995979e-07    4.70183431e-09    2.97315506e-05
-1.31000000e+02    3.05069685e-05    -7.48956533e-07    4.70922724e-09    2.97627212e-05
-1.30900000e+02    3.05385893e-05    -7.49906710e-07    4.71659342e-09    2.97933992e-05
-1.30800000e+02    3.05697066e-05    -7.50846547e-07    4.72393384e-09    2.98235840e-05
-1.30700000e+02    3.06003200e-05    -7.51776084e-07    4.73124947e-09    2.98532751e-05
-1.30600000e+02    3.06304291e-05    -7.52695363e-07    4.73854132e-09    2.98824723e-05
-1.30500000e+02    3.06600336e-05    -7.53604427e-07    4.74581044e-09    2.99111750e-05
-1.30400000e+02    3.06891332e-05    -7.54503324e-07    4.75305790e-09    2.99393830e-05
-1.30300000e+02    3.07177278e-05    -7.55392103e-07    4.76028479e-09    2.99670960e-05
-1.30200000e+02    3.07458172e-05    -7.56270814e-07    4.76749225e-09    2.99943138e-05
-1.30100000e+02    3.07734012e-05    -7.57139512e-07    4.77468144e-09    3.00210364e-05
-1.30000000e+02    3.08004800e-05    -7.57998253e-07    4.78185354e-09    3.00472636e-05
-1.29900000e+02    3.08270534e-05    -7.58847096e-07    4.78900977e-09    3.00729953e-05
-1.29800000e+02    3.08531217e-05    -7.59686103e-07    4.79615139e-09    3.00982318e-05
-1.29700000e+02    3.08786850e-05    -7.60515338e-07    4.80327968e-09    3.01229730e-05
-1.29600000e+02    3.09037435e-05    -7.61334868e-07    4.81039595e-09    3.01472191e-05
-1.29500000e+02    3.09282976e-05    -7.62144761e-07    4.81750155e-09    3.01709703e-05
-1.29400000e+02    3.09523475e-05    -7.62945091e-07    4.82459786e-09    3.01942270e-05
-1.29300000e+02    3.09758938e-05    -7.63735931e-07    4.83168629e-09    3.02169895e-05
-1.29200000e+02    3.09989369e-05    -7.64517360e-07    4.83876829e-09    3.02392583e-05
-1.29100000e+02    3.10214773e-05    -7.65289457e-07    4.84584533e-09    3.02610337e-05
-1.29000000e+02    3.10435157e-05    -7.66052307e-07    4.85291895e-09    3.02823163e-05
-1.28900000e+02    3.10650529e-05    -7.66805993e-07    4.85999067e-09    3.03031069e-05
-1.28800000e+02    3.10860895e-05    -7.67550607e-07    4.86706210e-09    3.03234059e-05
-1.28700000e+02    3.11066264e-05    -7.68286238e-07    4.87413484e-09    3.03432143e-05
-1.28600000e+02    3.11266645e-05    -7.69012983e-07    4.88121057e-09    3.03625327e-05
-1.28500000e+02    3.11462047e-05    -7.69730938e-07    4.88829097e-09    3.03813621e-05
-1.28400000e+02    3.11652482e-05    -7.70440203e-07    4.89537778e-09    3.03997034e-05
-1.28300000e+02    3.11837960e-05    -7.71140884e-07    4.90247276e-09    3.04175576e-05
-1.28200000e+02    3.12018494e-05    -7.71833086e-07    4.90957772e-09    3.04349259e-05
-1.28100000e+02    3.12194095e-05    -7.72516919e-07    4.91669451e-09    3.04518093e-05
-1.28000000e+02    3.12364778e-05    -7.73192496e-07    4.92382502e-09    3.04682091e-05
-1.27900000e+02    3.12530556e-05    -7.73859933e-07    4.93097117e-09    3.04841266e-05
-1.27800000e+02    3.12691444e-05    -7.74519349e-07    4.93813493e-09    3.04995632e-05
-1.27700000e+02    3.12847458e-05    -7.75170867e-07    4.94531830e-09    3.05145202e-05
-1.27600000e+02    3.12998614e-05    -7.75814612e-07    4.95252333e-09    3.05289993e-05
-1.27500000e+02    3.13144929e-05    -7.76450714e-07    4.95975211e-09    3.05430020e-05
-1.27400000e+02    3.13286421e-05    -7.77079305e-07    4.96700678e-09    3.05565299e-05
-1.27300000e+02    3.13423110e-05    -7.77700521e-07    4.97428950e-09    3.05695847e-05
-1.27200000e+02    3.13555013e-05    -7.78314500e-07    4.98160249e-09    3.05821684e-05
-1.27100000e+02    3.13682152e-05    -7.78921385e-07    4.98894801e-09    3.05942827e-05
-1.27000000e+02    3.13804547e-05    -7.79521323e-07    4.99632838e-09    3.06059297e-05
-1.26900000e+02    3.13922221e-05    -7.80114463e-07    5.00374594e-09    3.06171114e-05
-1.26800000e+02    3.14035195e-05    -7.80700958e-07    5.01120308e-09    3.06278298e-05
-1.26700000e+02    3.14143494e-05    -7.81280964e-07    5.01870225e-09    3.06380872e-05
-1.26600000e+02    3.14247142e-05    -7.81854642e-07    5.02624594e-09    3.06478858e-05
-1.26500000e+02    3.14346163e-05    -7.82422156e-07    5.03383667e-09    3.06572280e-05
-1.26400000e+02    3.14440584e-05    -7.82983673e-07    5.04147704e-09    3.06661162e-05
-1.26300000e+02    3.14530432e-05    -7.83539366e-07    5.04916968e-09    3.06745530e-05
-1.26200000e+02    3.14615734e-05    -7.84089407e-07    5.05691725e-09    3.06825409e-05
-1.26100000e+02    3.14696518e-05    -7.84633978e-07    5.06472250e-09    3.06900825e-05
-1.26000000e+02    3.14772814e-05    -7.85173260e-07    5.07258820e-09    3.06971807e-05
-1.25900000e+02    3.14844652e-05    -7.85707441e-07    5.08051718e-09    3.07038383e-05
-1.25800000e+02    3.14912063e-05    -7.86236709e-07    5.08851232e-09    3.07100581e-05
-1.25700000e+02    3.14975079e-05    -7.86761262e-07    5.09657655e-09    3.07158432e-05
-1.25600000e+02    3.15033733e-05    -7.87281295e-07    5.10471286e-09    3.07211967e-05
-1.25500000e+02    3.15088059e-05    -7.87797013e-07    5.11292427e-09    3.07261218e-05
-1.25400000e+02    3.15138090e-05    -7.88308621e-07    5.12121389e-09    3.07306216e-05
-1.25300000e+02    3.15183864e-05    -7.88816331e-07    5.12958485e-09    3.07346996e-05
-1.25200000e+02    3.15225415e-05    -7.89320357e-07    5.13804035e-09    3.07383592e-05
-1.25100000e+02    3.15262782e-05    -7.89820918e-07    5.14658365e-09    3.07416038e-05
-1.25000000e+02    3.15296002e-05    -7.90318237e-07    5.15521805e-09    3.07444372e-05
-1.24900000e+02    3.15325115e-05    -7.90812543e-07    5.16394692e-09    3.07468629e-05
-1.24800000e+02    3.15350161e-05    -7.91304066e-07    5.17277368e-09    3.07488848e-05
-1.24700000e+02    3.15371181e-05    -7.91793043e-07    5.18170182e-09    3.07505067e-05
-1.24600000e+02    3.15388216e-05    -7.92279715e-07    5.19073486e-09    3.07517327e-05
-1.24500000e+02    3.15401311e-05    -7.92764326e-07    5.19987642e-09    3.07525667e-05
-1.24400000e+02    3.15410508e-05    -7.93247126e-07    5.20913014e-09    3.07530128e-05
-1.24300000e+02    3.15415853e-05    -7.93728369e-07    5.21849974e-09    3.07530755e-05
-1.24200000e+02    3.15417392e-05    -7.94208313e-07    5.22798900e-09    3.07527589e-05
-1.24100000e+02    3.15415171e-05    -7.94687223e-07    5.23760175e-09    3.07520674e-05
-1.24000000e+02    3.15409237e-05    -7.95165364e-07    5.24734191e-09    3.07510057e-05
-1.23900000e+02    3.15399641e-05    -7.95643010e-07    5.25721343e-09    3.07495783e-05
-1.23800000e+02    3.15386432e-05    -7.96120439e-07    5.26722035e-09    3.07477899e-05
-1.23700000e+02    3.15369660e-05    -7.96597931e-07    5.27736674e-09    3.07456454e-05
-1.23600000e+02    3.15349377e-05    -7.97075774e-07    5.28765678e-09    3.07431496e-05
-1.23500000e+02    3.15325636e-05    -7.97554259e-07    5.29809467e-09    3.07403075e-05
-1.23400000e+02    3.15298492e-05    -7.98033683e-07    5.30868472e-09    3.07371242e-05
-1.23300000e+02    3.15267998e-05    -7.98514348e-07    5.31943126e-09    3.07336049e-05
-1.23200000e+02    3.15234212e-05    -7.98996559e-07    5.33033874e-09    3.07297549e-05
-1.23100000e+02    3.15197189e-05    -7.99480627e-07    5.34141163e-09    3.07255797e-05
-1.23000000e+02    3.15156988e-05    -7.99966871e-07    5.35265450e-09    3.07210846e-05
-1.22900000e+02    3.15113668e-05    -8.00455611e-07    5.36407197e-09    3.07162752e-05
-1.22800000e+02    3.15067289e-05    -8.00947173e-07    5.37566874e-09    3.07111574e-05
-1.22700000e+02    3.15017912e-05    -8.01441891e-07    5.38744958e-09    3.07057368e-05
-1.22600000e+02    3.14965601e-05    -8.01940101e-07    5.39941934e-09    3.07000194e-05
-1.22500000e+02    3.14910417e-05    -8.02442145e-07    5.41158293e-09    3.06940111e-05
-1.22400000e+02    3.14852425e-05    -8.02948372e-07    5.42394533e-09    3.06877181e-05
-1.22300000e+02    3.14791692e-05    -8.03459135e-07    5.43651161e-09    3.06811466e-05
-1.22200000e+02    3.14728284e-05    -8.03974792e-07    5.44928689e-09    3.06743029e-05
-1.22100000e+02    3.14662268e-05    -8.04495707e-07    5.46227640e-09    3.06671934e-05
-1.22000000e+02    3.14593714e-05    -8.05022251e-07    5.47548541e-09    3.06598246e-05
-1.21900000e+02    3.14522691e-05    -8.05554798e-07    5.48891929e-09    3.06522032e-05
-1.21800000e+02    3.14449271e-05    -8.06093729e-07    5.50258347e-09    3.06443359e-05
-1.21700000e+02    3.14373525e-05    -8.06639430e-07    5.51648349e-09    3.06362296e-05
-1.21600000e+02    3.14295529e-05    -8.07192294e-07    5.53062492e-09    3.06278912e-05
-1.21500000e+02    3.14215355e-05    -8.07752719e-07    5.54501345e-09    3.06193278e-05
-1.21400000e+02    3.14133080e-05    -8.08321107e-07    5.55965484e-09    3.06105466e-05
-1.21300000e+02    3.14048781e-05    -8.08897870e-07    5.57455492e-09    3.06015548e-05
-1.21200000e+02    3.13962536e-05    -8.09483421e-07    5.58971960e-09    3.05923599e-05
-1.21100000e+02    3.13874424e-05    -8.10078183e-07    5.60515490e-09    3.05829694e-05
-1.21000000e+02    3.13784525e-05    -8.10682582e-07    5.62086689e-09    3.05733908e-05
-1.20900000e+02    3.13692922e-05    -8.11297052e-07    5.63686175e-09    3.05636320e-05
-1.20800000e+02    3.13599697e-05    -8.11922032e-07    5.65314572e-09    3.05537008e-05
-1.20700000e+02    3.13504933e-05    -8.12557967e-07    5.66972515e-09    3.05436051e-05
-1.20600000e+02    3.13408717e-05    -8.13205310e-07    5.68660645e-09    3.05333530e-05
-1.20500000e+02    3.13311135e-05    -8.13864517e-07    5.70379614e-09    3.05229528e-05
