Energy (meV)          FC          FCHT        HT        TOT
-1.29500000e+02    1.29656869e-07    -1.25472883e-08    3.03559783e-10    1.17413140e-07
-1.29400000e+02    1.29857343e-07    -1.25666888e-08    3.04029145e-10    1.17594683e-07
-1.29300000e+02    1.30058283e-07    -1.25861344e-08    3.04499596e-10    1.17776648e-07
-1.29200000e+02    1.30259689e-07    -1.26056251e-08    3.04971139e-10    1.17959035e-07
-1.29100000e+02    1.30461564e-07    -1.26251611e-08    3.05443779e-10    1.18141846e-07
-1.29000000e+02    1.30663908e-07    -1.26447425e-08    3.05917519e-10    1.18325083e-07
-1.28900000e+02    1.30866723e-07    -1.26643696e-08    3.06392361e-10    1.18508746e-07
-1.28800000e+02    1.31070011e-07    -1.26840424e-08    3.06868310e-10    1.18692837e-07
-1.28700000e+02    1.31273773e-07    -1.27037611e-08    3.07345369e-10    1.18877358e-07
-1.28600000e+02    1.31478011e-07    -1.27235258e-08    3.07823541e-10    1.19062309e-07
-1.28500000e+02    1.31682725e-07    -1.27433366e-08    3.08302830e-10    1.19247692e-07
-1.28400000e+02    1.31887918e-07    -1.27631937e-08    3.08783239e-10    1.19433508e-07
-1.28300000e+02    1.32093591e-07    -1.27830974e-08    3.09264772e-10    1.19619759e-07
-1.28200000e+02    1.32299746e-07    -1.28030475e-08    3.09747433e-10    1.19806446e-07
-1.28100000e+02    1.32506383e-07    -1.28230445e-08    3.10231224e-10    1.19993570e-07
-1.28000000e+02    1.32713505e-07    -1.28430883e-08    3.10716149e-10    1.20181133e-07
-1.27900000e+02    1.32921113e-07    -1.28631792e-08    3.11202212e-10    1.20369136e-07
-1.27800000e+02    1.33129209e-07    -1.28833172e-08    3.11689417e-10    1.20557581e-07
-1.27700000e+02    1.33337793e-07    -1.29035026e-08    3.12177766e-10    1.20746469e-07
-1.27600000e+02    1.33546869e-07    -1.29237354e-08    3.12667265e-10    1.20935800e-07
-1.27500000e+02    1.33756436e-07    -1.29440159e-08    3.13157915e-10    1.21125578e-07
-1.27400000e+02    1.33966497e-07    -1.29643441e-08    3.13649721e-10    1.21315803e-07
-1.27300000e+02    1.34177053e-07    -1.29847203e-08    3.14142687e-10    1.21506476e-07
-1.27200000e+02    1.34388106e-07    -1.30051445e-08    3.14636816e-10    1.21697598e-07
-1.27100000e+02    1.34599657e-07    -1.30256170e-08    3.15132112e-10    1.21889173e-07
-1.27000000e+02    1.34811709e-07    -1.30461378e-08    3.15628578e-10    1.22081200e-07
-1.26900000e+02    1.35024262e-07    -1.30667072e-08    3.16126218e-10    1.22273681e-07
-1.26800000e+02    1.35237317e-07    -1.30873252e-08    3.16625036e-10    1.22466617e-07
-1.26700000e+02    1.35450878e-07    -1.31079921e-08    3.17125036e-10    1.22660011e-07
-1.26600000e+02    1.35664945e-07    -1.31287080e-08    3.17626221e-10    1.22853863e-07
-1.26500000e+02    1.35879519e-07    -1.31494731e-08    3.18128595e-10    1.23048175e-07
-1.26400000e+02    1.36094604e-07    -1.31702874e-08    3.18632162e-10    1.23242948e-07
-1.26300000e+02    1.36310199e-07    -1.31911512e-08    3.19136925e-10    1.23438185e-07
-1.26200000e+02    1.36526307e-07    -1.32120647e-08    3.19642889e-10    1.23633885e-07
-1.26100000e+02    1.36742929e-07    -1.32330279e-08    3.20150057e-10    1.23830051e-07
-1.26000000e+02    1.36960067e-07    -1.32540410e-08    3.20658433e-10    1.24026685e-07
-1.25900000e+02    1.37177723e-07    -1.32751042e-08    3.21168021e-10    1.24223787e-07
-1.25800000e+02    1.37395898e-07    -1.32962177e-08    3.21678825e-10    1.24421360e-07
-1.25700000e+02    1.37614594e-07    -1.33173816e-08    3.22190848e-10    1.24619404e-07
-1.25600000e+02    1.37833813e-07    -1.33385960e-08    3.22704094e-10    1.24817921e-07
-1.25500000e+02    1.38053556e-07    -1.33598612e-08    3.23218568e-10    1.25016913e-07
-1.25400000e+02    1.38273825e-07    -1.33811773e-08    3.23734274e-10    1.25216382e-07
-1.25300000e+02    1.38494621e-07    -1.34025444e-08    3.24251214e-10    1.25416328e-07
-1.25200000e+02    1.38715947e-07    -1.34239627e-08    3.24769394e-10    1.25616753e-07
-1.25100000e+02    1.38937803e-07    -1.34454325e-08    3.25288817e-10    1.25817660e-07
-1.25000000e+02    1.39160192e-07    -1.34669538e-08    3.25809487e-10    1.26019048e-07
-1.24900000e+02    1.39383116e-07    -1.34885268e-08    3.26331408e-10    1.26220921e-07
-1.24800000e+02    1.39606576e-07    -1.35101516e-08    3.26854584e-10    1.26423279e-07
-1.24700000e+02    1.39830573e-07    -1.35318286e-08    3.27379019e-10    1.26626124e-07
-1.24600000e+02    1.40055110e-07    -1.35535577e-08    3.27904718e-10    1.26829457e-07
-1.24500000e+02    1.40280189e-07    -1.35753392e-08    3.28431684e-10    1.27033281e-07
-1.24400000e+02    1.40505810e-07    -1.35971733e-08    3.28959921e-10    1.27237597e-07
-1.24300000e+02    1.40731976e-07    -1.36190600e-08    3.29489433e-10    1.27442406e-07
-1.24200000e+02    1.40958689e-07    -1.36409997e-08    3.30020225e-10    1.27647709e-07
-1.24100000e+02    1.41185950e-07    -1.36629924e-08    3.30552301e-10    1.27853510e-07
-1.24000000e+02    1.41413761e-07    -1.36850384e-08    3.31085665e-10    1.28059808e-07
-1.23900000e+02    1.41642123e-07    -1.37071378e-08    3.31620320e-10    1.28266606e-07
-1.23800000e+02    1.41871040e-07    -1.37292907e-08    3.32156272e-10    1.28473905e-07
-1.23700000e+02    1.42100512e-07    -1.37514974e-08    3.32693524e-10    1.28681708e-07
-1.23600000e+02    1.42330541e-07    -1.37737580e-08    3.33232080e-10    1.28890015e-07
-1.23500000e+02    1.42561129e-07    -1.37960727e-08    3.33771945e-10    1.29098828e-07
-1.23400000e+02    1.42792277e-07    -1.38184416e-08    3.34313124e-10    1.29308149e-07
-1.23300000e+02    1.43023989e-07    -1.38408650e-08    3.34855619e-10    1.29517979e-07
-1.23200000e+02    1.43256265e-07    -1.38633431e-08    3.35399436e-10    1.29728321e-07
-1.23100000e+02    1.43489107e-07    -1.38858759e-08    3.35944579e-10    1.29939175e-07
-1.23000000e+02    1.43722517e-07    -1.39084638e-08    3.36491052e-10    1.30150544e-07
-1.22900000e+02    1.43956497e-07    -1.39311067e-08    3.37038859e-10    1.30362430e-07
-1.22800000e+02    1.44191050e-07    -1.39538051e-08    3.37588006e-10    1.30574833e-07
-1.22700000e+02    1.44426175e-07    -1.39765589e-08    3.38138495e-10    1.30787755e-07
-1.22600000e+02    1.44661877e-07    -1.39993684e-08    3.38690333e-10    1.31001199e-07
-1.22500000e+02    1.44898156e-07    -1.40222339e-08    3.39243522e-10    1.31215165e-07
-1.22400000e+02    1.45135014e-07    -1.40451554e-08    3.39798067e-10    1.31429657e-07
-1.22300000e+02    1.45372454e-07    -1.40681331e-08    3.40353974e-10    1.31644674e-07
-1.22200000e+02    1.45610476e-07    -1.40911673e-08    3.40911245e-10    1.31860220e-07
-1.22100000e+02    1.45849084e-07    -1.41142581e-08    3.41469887e-10    1.32076296e-07
-1.22000000e+02    1.46088279e-07    -1.41374057e-08    3.42029903e-10    1.32292903e-07
-1.21900000e+02    1.46328062e-07    -1.41606102e-08    3.42591297e-10    1.32510043e-07
-1.21800000e+02    1.46568437e-07    -1.41838720e-08    3.43154075e-10    1.32727719e-07
-1.21700000e+02    1.46809404e-07    -1.42071911e-08    3.43718241e-10    1.32945931e-07
-1.21600000e+02    1.47050966e-07    -1.42305678e-08    3.44283799e-10    1.33164682e-07
-1.21500000e+02    1.47293124e-07    -1.42540022e-08    3.44850754e-10    1.33383973e-07
-1.21400000e+02    1.47535882e-07    -1.42774946e-08    3.45419111e-10    1.33603806e-07
-1.21300000e+02    1.47779240e-07    -1.43010451e-08    3.45988874e-10    1.33824183e-07
-1.21200000e+02    1.48023200e-07    -1.43246539e-08    3.46560048e-10    1.34045106e-07
-1.21100000e+02    1.48267765e-07    -1.43483212e-08    3.47132637e-10    1.34266577e-07
-1.21000000e+02    1.48512937e-07    -1.43720472e-08    3.47706647e-10    1.34488597e-07
