-0.1 -2456.50205746
 0.0 -2456.50460758
 0.1 -2456.50669637
 0.2 -2456.50832868
 0.3 -2456.50949418
 0.4 -2456.51019184
 0.5 -2456.51042402
 0.6 -2456.51019184
 0.7 -2456.50949418
 0.8 -2456.50832869
 0.9 -2456.50669642
 1.0 -2456.50460768
 1.1 -2456.50205765
