Energy (meV)          FC          FCHT        HT        TOT
-1.45100000e+02    8.48388943e-06    -2.04410026e-07    1.27458605e-09    8.28075399e-06
-1.45000000e+02    8.51539894e-06    -2.05217089e-07    1.27951354e-09    8.31146137e-06
-1.44900000e+02    8.54686723e-06    -2.06023095e-07    1.28443576e-09    8.34212857e-06
-1.44800000e+02    8.57829285e-06    -2.06828012e-07    1.28935252e-09    8.37275419e-06
-1.44700000e+02    8.60967437e-06    -2.07631805e-07    1.29426364e-09    8.40333683e-06
-1.44600000e+02    8.64101036e-06    -2.08434441e-07    1.29916894e-09    8.43387508e-06
-1.44500000e+02    8.67229938e-06    -2.09235885e-07    1.30406823e-09    8.46436756e-06
-1.44400000e+02    8.70353999e-06    -2.10036105e-07    1.30896134e-09    8.49481284e-06
-1.44300000e+02    8.73473075e-06    -2.10835066e-07    1.31384808e-09    8.52520954e-06
-1.44200000e+02    8.76587023e-06    -2.11632735e-07    1.31872828e-09    8.55555623e-06
-1.44100000e+02    8.79695698e-06    -2.12429077e-07    1.32360175e-09    8.58585151e-06
-1.44000000e+02    8.82798956e-06    -2.13224059e-07    1.32846831e-09    8.61609397e-06
-1.43900000e+02    8.85896653e-06    -2.14017647e-07    1.33332779e-09    8.64628221e-06
-1.43800000e+02    8.88988644e-06    -2.14809808e-07    1.33818001e-09    8.67641481e-06
-1.43700000e+02    8.92074785e-06    -2.15600508e-07    1.34302480e-09    8.70649037e-06
-1.43600000e+02    8.95154932e-06    -2.16389713e-07    1.34786199e-09    8.73650746e-06
-1.43500000e+02    8.98228939e-06    -2.17177390e-07    1.35269138e-09    8.76646469e-06
-1.43400000e+02    9.01296663e-06    -2.17963506e-07    1.35751283e-09    8.79636064e-06
-1.43300000e+02    9.04357959e-06    -2.18748026e-07    1.36232615e-09    8.82619389e-06
-1.43200000e+02    9.07412682e-06    -2.19530918e-07    1.36713117e-09    8.85596304e-06
-1.43100000e+02    9.10460689e-06    -2.20312149e-07    1.37192773e-09    8.88566667e-06
-1.43000000e+02    9.13501835e-06    -2.21091685e-07    1.37671566e-09    8.91530338e-06
-1.42900000e+02    9.16535975e-06    -2.21869492e-07    1.38149479e-09    8.94487176e-06
-1.42800000e+02    9.19562966e-06    -2.22645539e-07    1.38626496e-09    8.97437039e-06
-1.42700000e+02    9.22582664e-06    -2.23419792e-07    1.39102601e-09    9.00379787e-06
-1.42600000e+02    9.25594924e-06    -2.24192218e-07    1.39577776e-09    9.03315280e-06
-1.42500000e+02    9.28599602e-06    -2.24962784e-07    1.40052007e-09    9.06243376e-06
-1.42400000e+02    9.31596556e-06    -2.25731458e-07    1.40525277e-09    9.09163936e-06
-1.42300000e+02    9.34585642e-06    -2.26498207e-07    1.40997571e-09    9.12076818e-06
-1.42200000e+02    9.37566715e-06    -2.27263000e-07    1.41468873e-09    9.14981884e-06
-1.42100000e+02    9.40539634e-06    -2.28025803e-07    1.41939168e-09    9.17878993e-06
-1.42000000e+02    9.43504255e-06    -2.28786584e-07    1.42408440e-09    9.20768005e-06
-1.41900000e+02    9.46460436e-06    -2.29545311e-07    1.42876675e-09    9.23648781e-06
-1.41800000e+02    9.49408034e-06    -2.30301953e-07    1.43343858e-09    9.26521182e-06
-1.41700000e+02    9.52346907e-06    -2.31056478e-07    1.43809974e-09    9.29385069e-06
-1.41600000e+02    9.55276913e-06    -2.31808854e-07    1.44275010e-09    9.32240303e-06
-1.41500000e+02    9.58197911e-06    -2.32559049e-07    1.44738949e-09    9.35086746e-06
-1.41400000e+02    9.61109760e-06    -2.33307033e-07    1.45201780e-09    9.37924259e-06
-1.41300000e+02    9.64012318e-06    -2.34052774e-07    1.45663488e-09    9.40752705e-06
-1.41200000e+02    9.66905446e-06    -2.34796241e-07    1.46124059e-09    9.43571946e-06
-1.41100000e+02    9.69789002e-06    -2.35537403e-07    1.46583481e-09    9.46381845e-06
-1.41000000e+02    9.72662848e-06    -2.36276231e-07    1.47041740e-09    9.49182266e-06
-1.40900000e+02    9.75526843e-06    -2.37012693e-07    1.47498823e-09    9.51973072e-06
-1.40800000e+02    9.78380849e-06    -2.37746759e-07    1.47954719e-09    9.54754128e-06
-1.40700000e+02    9.81224727e-06    -2.38478400e-07    1.48409414e-09    9.57525296e-06
-1.40600000e+02    9.84058340e-06    -2.39207585e-07    1.48862897e-09    9.60286444e-06
-1.40500000e+02    9.86881549e-06    -2.39934285e-07    1.49315156e-09    9.63037435e-06
-1.40400000e+02    9.89694217e-06    -2.40658471e-07    1.49766180e-09    9.65778137e-06
-1.40300000e+02    9.92496209e-06    -2.41380113e-07    1.50215957e-09    9.68508414e-06
-1.40200000e+02    9.95287388e-06    -2.42099183e-07    1.50664477e-09    9.71228134e-06
-1.40100000e+02    9.98067618e-06    -2.42815652e-07    1.51111729e-09    9.73937165e-06
-1.40000000e+02    1.00083676e-05    -2.43529491e-07    1.51557702e-09    9.76635373e-06
-1.39900000e+02    1.00359469e-05    -2.44240673e-07    1.52002388e-09    9.79322629e-06
-1.39800000e+02    1.00634127e-05    -2.44949169e-07    1.52445776e-09    9.81998800e-06
-1.39700000e+02    1.00907636e-05    -2.45654952e-07    1.52887857e-09    9.84663757e-06
-1.39600000e+02    1.01179984e-05    -2.46357995e-07    1.53328622e-09    9.87317369e-06
-1.39500000e+02    1.01451157e-05    -2.47058270e-07    1.53768063e-09    9.89959508e-06
-1.39400000e+02    1.01721141e-05    -2.47755751e-07    1.54206172e-09    9.92590045e-06
-1.39300000e+02    1.01989925e-05    -2.48450412e-07    1.54642940e-09    9.95208853e-06
-1.39200000e+02    1.02257495e-05    -2.49142225e-07    1.55078360e-09    9.97815803e-06
-1.39100000e+02    1.02523838e-05    -2.49831166e-07    1.55512425e-09    1.00041077e-05
-1.39000000e+02    1.02788941e-05    -2.50517209e-07    1.55945129e-09    1.00299363e-05
-1.38900000e+02    1.03052791e-05    -2.51200329e-07    1.56376464e-09    1.00556426e-05
-1.38800000e+02    1.03315377e-05    -2.51880500e-07    1.56806426e-09    1.00812252e-05
-1.38700000e+02    1.03576685e-05    -2.52557698e-07    1.57235008e-09    1.01066831e-05
-1.38600000e+02    1.03836702e-05    -2.53231900e-07    1.57662206e-09    1.01320149e-05
-1.38500000e+02    1.04095417e-05    -2.53903080e-07    1.58088015e-09    1.01572195e-05
-1.38400000e+02    1.04352817e-05    -2.54571216e-07    1.58512431e-09    1.01822957e-05
-1.38300000e+02    1.04608890e-05    -2.55236286e-07    1.58935450e-09    1.02072421e-05
-1.38200000e+02    1.04863624e-05    -2.55898265e-07    1.59357069e-09    1.02320577e-05
-1.38100000e+02    1.05117007e-05    -2.56557131e-07    1.59777284e-09    1.02567413e-05
-1.38000000e+02    1.05369026e-05    -2.57212864e-07    1.60196095e-09    1.02812917e-05
-1.37900000e+02    1.05619670e-05    -2.57865440e-07    1.60613498e-09    1.03057077e-05
-1.37800000e+02    1.05868927e-05    -2.58514840e-07    1.61029492e-09    1.03299882e-05
-1.37700000e+02    1.06116786e-05    -2.59161042e-07    1.61444078e-09    1.03541320e-05
-1.37600000e+02    1.06363235e-05    -2.59804027e-07    1.61857253e-09    1.03781380e-05
-1.37500000e+02    1.06608262e-05    -2.60443773e-07    1.62269019e-09    1.04020051e-05
-1.37400000e+02    1.06851857e-05    -2.61080263e-07    1.62679377e-09    1.04257322e-05
-1.37300000e+02    1.07094007e-05    -2.61713477e-07    1.63088327e-09    1.04493182e-05
-1.37200000e+02    1.07334703e-05    -2.62343397e-07    1.63495872e-09    1.04727619e-05
-1.37100000e+02    1.07573933e-05    -2.62970004e-07    1.63902013e-09    1.04960623e-05
-1.37000000e+02    1.07811685e-05    -2.63593281e-07    1.64306754e-09    1.05192183e-05
-1.36900000e+02    1.08047950e-05    -2.64213212e-07    1.64710099e-09    1.05422289e-05
-1.36800000e+02    1.08282717e-05    -2.64829779e-07    1.65112052e-09    1.05650930e-05
-1.36700000e+02    1.08515975e-05    -2.65442967e-07    1.65512617e-09    1.05878096e-05
-1.36600000e+02    1.08747714e-05    -2.66052761e-07    1.65911800e-09    1.06103777e-05
-1.36500000e+02    1.08977923e-05    -2.66659144e-07    1.66309607e-09    1.06327963e-05
-1.36400000e+02    1.09206593e-05    -2.67262104e-07    1.66706045e-09    1.06550643e-05
-1.36300000e+02    1.09433714e-05    -2.67861625e-07    1.67101121e-09    1.06771808e-05
-1.36200000e+02    1.09659275e-05    -2.68457695e-07    1.67494843e-09    1.06991448e-05
-1.36100000e+02    1.09883268e-05    -2.69050301e-07    1.67887220e-09    1.07209553e-05
-1.36000000e+02    1.10105682e-05    -2.69639431e-07    1.68278262e-09    1.07426115e-05
-1.35900000e+02    1.10326508e-05    -2.70225073e-07    1.68667978e-09    1.07641124e-05
-1.35800000e+02    1.10545736e-05    -2.70807216e-07    1.69056379e-09    1.07854570e-05
-1.35700000e+02    1.10763359e-05    -2.71385850e-07    1.69443478e-09    1.08066445e-05
-1.35600000e+02    1.10979366e-05    -2.71960965e-07    1.69829286e-09    1.08276740e-05
-1.35500000e+02    1.11193750e-05    -2.72532552e-07    1.70213816e-09    1.08485445e-05
-1.35400000e+02    1.11406500e-05    -2.73100603e-07    1.70597083e-09    1.08692554e-05
-1.35300000e+02    1.11617609e-05    -2.73665109e-07    1.70979100e-09    1.08898056e-05
-1.35200000e+02    1.11827069e-05    -2.74226063e-07    1.71359884e-09    1.09101944e-05
-1.35100000e+02    1.12034871e-05    -2.74783459e-07    1.71739451e-09    1.09304210e-05
-1.35000000e+02    1.12241007e-05    -2.75337292e-07    1.72117818e-09    1.09504846e-05
-1.34900000e+02    1.12445470e-05    -2.75887555e-07    1.72495002e-09    1.09703844e-05
-1.34800000e+02    1.12648251e-05    -2.76434244e-07    1.72871023e-09    1.09901196e-05
-1.34700000e+02    1.12849344e-05    -2.76977356e-07    1.73245900e-09    1.10096895e-05
-1.34600000e+02    1.13048740e-05    -2.77516888e-07    1.73619654e-09    1.10290933e-05
-1.34500000e+02    1.13246433e-05    -2.78052837e-07    1.73992307e-09    1.10483304e-05
-1.34400000e+02    1.13442416e-05    -2.78585201e-07    1.74363880e-09    1.10674001e-05
-1.34300000e+02    1.13636682e-05    -2.79113981e-07    1.74734396e-09    1.10863016e-05
-1.34200000e+02    1.13829225e-05    -2.79639176e-07    1.75103882e-09    1.11050343e-05
-1.34100000e+02    1.14020037e-05    -2.80160786e-07    1.75472360e-09    1.11235976e-05
-1.34000000e+02    1.14209113e-05    -2.80678813e-07    1.75839858e-09    1.11419909e-05
-1.33900000e+02    1.14396446e-05    -2.81193261e-07    1.76206403e-09    1.11602135e-05
-1.33800000e+02    1.14582032e-05    -2.81704131e-07    1.76572023e-09    1.11782648e-05
-1.33700000e+02    1.14765864e-05    -2.82211427e-07    1.76936747e-09    1.11961443e-05
-1.33600000e+02    1.14947936e-05    -2.82715156e-07    1.77300605e-09    1.12138515e-05
-1.33500000e+02    1.15128245e-05    -2.83215321e-07    1.77663630e-09    1.12313858e-05
-1.33400000e+02    1.15306783e-05    -2.83711931e-07    1.78025852e-09    1.12487467e-05
-1.33300000e+02    1.15483548e-05    -2.84204992e-07    1.78387306e-09    1.12659337e-05
-1.33200000e+02    1.15658533e-05    -2.84694513e-07    1.78748025e-09    1.12829463e-05
-1.33100000e+02    1.15831735e-05    -2.85180503e-07    1.79108047e-09    1.12997841e-05
-1.33000000e+02    1.16003150e-05    -2.85662971e-07    1.79467408e-09    1.13164467e-05
-1.32900000e+02    1.16172773e-05    -2.86141930e-07    1.79826145e-09    1.13329337e-05
-1.32800000e+02    1.16340602e-05    -2.86617391e-07    1.80184298e-09    1.13492446e-05
-1.32700000e+02    1.16506631e-05    -2.87089368e-07    1.80541907e-09    1.13653792e-05
-1.32600000e+02    1.16670859e-05    -2.87557873e-07    1.80899015e-09    1.13813370e-05
-1.32500000e+02    1.16833281e-05    -2.88022923e-07    1.81255663e-09    1.13971177e-05
-1.32400000e+02    1.16993896e-05    -2.88484533e-07    1.81611896e-09    1.14127212e-05
-1.32300000e+02    1.17152700e-05    -2.88942719e-07    1.81967759e-09    1.14281470e-05
-1.32200000e+02    1.17309692e-05    -2.89397501e-07    1.82323299e-09    1.14433949e-05
-1.32100000e+02    1.17464868e-05    -2.89848897e-07    1.82678564e-09    1.14584647e-05
-1.32000000e+02    1.17618228e-05    -2.90296927e-07    1.83033603e-09    1.14733562e-05
-1.31900000e+02    1.17769770e-05    -2.90741612e-07    1.83388467e-09    1.14880692e-05
-1.31800000e+02    1.17919492e-05    -2.91182975e-07    1.83743208e-09    1.15026036e-05
-1.31700000e+02    1.18067393e-05    -2.91621039e-07    1.84097880e-09    1.15169592e-05
-1.31600000e+02    1.18213473e-05    -2.92055828e-07    1.84452536e-09    1.15311359e-05
-1.31500000e+02    1.18357730e-05    -2.92487368e-07    1.84807234e-09    1.15451337e-05
-1.31400000e+02    1.18500165e-05    -2.92915685e-07    1.85162032e-09    1.15589524e-05
-1.31300000e+02    1.18640777e-05    -2.93340809e-07    1.85516987e-09    1.15725921e-05
-1.31200000e+02    1.18779567e-05    -2.93762766e-07    1.85872162e-09    1.15860526e-05
-1.31100000e+02    1.18916535e-05    -2.94181589e-07    1.86227619e-09    1.15993342e-05
-1.31000000e+02    1.19051682e-05    -2.94597308e-07    1.86583420e-09    1.16124367e-05
-1.30900000e+02    1.19185008e-05    -2.95009955e-07    1.86939633e-09    1.16253603e-05
-1.30800000e+02    1.19316516e-05    -2.95419566e-07    1.87296322e-09    1.16381050e-05
-1.30700000e+02    1.19446207e-05    -2.95826175e-07    1.87653558e-09    1.16506711e-05
-1.30600000e+02    1.19574083e-05    -2.96229818e-07    1.88011410e-09    1.16630586e-05
-1.30500000e+02    1.19700145e-05    -2.96630534e-07    1.88369951e-09    1.16752677e-05
-1.30400000e+02    1.19824397e-05    -2.97028361e-07    1.88729253e-09    1.16872986e-05
-1.30300000e+02    1.19946840e-05    -2.97423339e-07    1.89089392e-09    1.16991516e-05
-1.30200000e+02    1.20067479e-05    -2.97815511e-07    1.89450445e-09    1.17108269e-05
-1.30100000e+02    1.20186317e-05    -2.98204919e-07    1.89812490e-09    1.17223249e-05
-1.30000000e+02    1.20303356e-05    -2.98591608e-07    1.90175609e-09    1.17336458e-05
-1.29900000e+02    1.20418602e-05    -2.98975624e-07    1.90539883e-09    1.17447900e-05
-1.29800000e+02    1.20532059e-05    -2.99357014e-07    1.90905398e-09    1.17557579e-05
-1.29700000e+02    1.20643730e-05    -2.99735826e-07    1.91272237e-09    1.17665499e-05
-1.29600000e+02    1.20753622e-05    -3.00112110e-07    1.91640491e-09    1.17771665e-05
-1.29500000e+02    1.20861739e-05    -3.00485919e-07    1.92010248e-09    1.17876080e-05
-1.29400000e+02    1.20968086e-05    -3.00857305e-07    1.92381600e-09    1.17978751e-05
-1.29300000e+02    1.21072671e-05    -3.01226323e-07    1.92754641e-09    1.18079683e-05
-1.29200000e+02    1.21175498e-05    -3.01593029e-07    1.93129467e-09    1.18178881e-05
-1.29100000e+02    1.21276575e-05    -3.01957479e-07    1.93506175e-09    1.18276351e-05
-1.29000000e+02    1.21375909e-05    -3.02319735e-07    1.93884865e-09    1.18372100e-05
-1.28900000e+02    1.21473506e-05    -3.02679855e-07    1.94265640e-09    1.18466134e-05
-1.28800000e+02    1.21569375e-05    -3.03037903e-07    1.94648602e-09    1.18558461e-05
-1.28700000e+02    1.21663523e-05    -3.03393942e-07    1.95033858e-09    1.18649087e-05
-1.28600000e+02    1.21755958e-05    -3.03748038e-07    1.95421516e-09    1.18738020e-05
-1.28500000e+02    1.21846690e-05    -3.04100258e-07    1.95811687e-09    1.18825269e-05
-1.28400000e+02    1.21935727e-05    -3.04450671e-07    1.96204483e-09    1.18910841e-05
-1.28300000e+02    1.22023079e-05    -3.04799348e-07    1.96600019e-09    1.18994746e-05
-1.28200000e+02    1.22108756e-05    -3.05146360e-07    1.96998412e-09    1.19076992e-05
-1.28100000e+02    1.22192766e-05    -3.05491782e-07    1.97399782e-09    1.19157589e-05
-1.28000000e+02    1.22275122e-05    -3.05835689e-07    1.97804250e-09    1.19236546e-05
-1.27900000e+02    1.22355834e-05    -3.06178159e-07    1.98211941e-09    1.19313874e-05
-1.27800000e+02    1.22434913e-05    -3.06519272e-07    1.98622982e-09    1.19389583e-05
-1.27700000e+02    1.22512371e-05    -3.06859107e-07    1.99037500e-09    1.19463684e-05
-1.27600000e+02    1.22588219e-05    -3.07197749e-07    1.99455628e-09    1.19536188e-05
-1.27500000e+02    1.22662471e-05    -3.07535282e-07    1.99877499e-09    1.19607106e-05
-1.27400000e+02    1.22735139e-05    -3.07871793e-07    2.00303251e-09    1.19676452e-05
-1.27300000e+02    1.22806236e-05    -3.08207369e-07    2.00733021e-09    1.19744236e-05
-1.27200000e+02    1.22875777e-05    -3.08542103e-07    2.01166952e-09    1.19810472e-05
-1.27100000e+02    1.22943774e-05    -3.08876086e-07    2.01605187e-09    1.19875173e-05
-1.27000000e+02    1.23010242e-05    -3.09209412e-07    2.02047874e-09    1.19938353e-05
-1.26900000e+02    1.23075197e-05    -3.09542178e-07    2.02495162e-09    1.20000024e-05
-1.26800000e+02    1.23138653e-05    -3.09874483e-07    2.02947203e-09    1.20060203e-05
-1.26700000e+02    1.23200626e-05    -3.10206426e-07    2.03404153e-09    1.20118902e-05
-1.26600000e+02    1.23261132e-05    -3.10538111e-07    2.03866169e-09    1.20176138e-05
-1.26500000e+02    1.23320189e-05    -3.10869641e-07    2.04333412e-09    1.20231926e-05
-1.26400000e+02    1.23377812e-05    -3.11201123e-07    2.04806045e-09    1.20286281e-05
-1.26300000e+02    1.23434019e-05    -3.11532667e-07    2.05284235e-09    1.20339221e-05
-1.26200000e+02    1.23488829e-05    -3.11864383e-07    2.05768151e-09    1.20390762e-05
-1.26100000e+02    1.23542258e-05    -3.12196384e-07    2.06257965e-09    1.20440920e-05
-1.26000000e+02    1.23594327e-05    -3.12528785e-07    2.06753853e-09    1.20489715e-05
-1.25900000e+02    1.23645054e-05    -3.12861704e-07    2.07255993e-09    1.20537163e-05
-1.25800000e+02    1.23694460e-05    -3.13195261e-07    2.07764565e-09    1.20583283e-05
-1.25700000e+02    1.23742563e-05    -3.13529578e-07    2.08279756e-09    1.20628095e-05
-1.25600000e+02    1.23789385e-05    -3.13864778e-07    2.08801752e-09    1.20671617e-05
-1.25500000e+02    1.23834947e-05    -3.14200989e-07    2.09330744e-09    1.20713870e-05
-1.25400000e+02    1.23879270e-05    -3.14538339e-07    2.09866926e-09    1.20754873e-05
-1.25300000e+02    1.23922376e-05    -3.14876961e-07    2.10410496e-09    1.20794647e-05
-1.25200000e+02    1.23964288e-05    -3.15216986e-07    2.10961654e-09    1.20833214e-05
-1.25100000e+02    1.24005029e-05    -3.15558553e-07    2.11520604e-09    1.20870595e-05
-1.25000000e+02    1.24044622e-05    -3.15901798e-07    2.12087554e-09    1.20906813e-05
-1.24900000e+02    1.24083091e-05    -3.16246864e-07    2.12662714e-09    1.20941889e-05
-1.24800000e+02    1.24120461e-05    -3.16593893e-07    2.13246297e-09    1.20975847e-05
-1.24700000e+02    1.24156756e-05    -3.16943032e-07    2.13838523e-09    1.21008710e-05
-1.24600000e+02    1.24192003e-05    -3.17294429e-07    2.14439612e-09    1.21040502e-05
-1.24500000e+02    1.24226226e-05    -3.17648236e-07    2.15049789e-09    1.21071249e-05
-1.24400000e+02    1.24259453e-05    -3.18004605e-07    2.15669283e-09    1.21100974e-05
-1.24300000e+02    1.24291711e-05    -3.18363694e-07    2.16298325e-09    1.21129704e-05
-1.24200000e+02    1.24323026e-05    -3.18725662e-07    2.16937151e-09    1.21157463e-05
-1.24100000e+02    1.24353428e-05    -3.19090670e-07    2.17586000e-09    1.21184280e-05
-1.24000000e+02    1.24382944e-05    -3.19458882e-07    2.18245116e-09    1.21210180e-05
-1.23900000e+02    1.24411604e-05    -3.19830466e-07    2.18914747e-09    1.21235191e-05
-1.23800000e+02    1.24439438e-05    -3.20205591e-07    2.19595142e-09    1.21259341e-05
-1.23700000e+02    1.24466475e-05    -3.20584431e-07    2.20286557e-09    1.21282660e-05
-1.23600000e+02    1.24492747e-05    -3.20967160e-07    2.20989250e-09    1.21305174e-05
-1.23500000e+02    1.24518284e-05    -3.21353957e-07    2.21703485e-09    1.21326915e-05
-1.23400000e+02    1.24543120e-05    -3.21745003e-07    2.22429527e-09    1.21347912e-05
-1.23300000e+02    1.24567285e-05    -3.22140482e-07    2.23167649e-09    1.21368197e-05
-1.23200000e+02    1.24590813e-05    -3.22540581e-07    2.23918124e-09    1.21387799e-05
-1.23100000e+02    1.24613738e-05    -3.22945490e-07    2.24681233e-09    1.21406751e-05
-1.23000000e+02    1.24636093e-05    -3.23355402e-07    2.25457257e-09    1.21425085e-05
-1.22900000e+02    1.24657915e-05    -3.23770513e-07    2.26246486e-09    1.21442834e-05
-1.22800000e+02    1.24679236e-05    -3.24191022e-07    2.27049210e-09    1.21460031e-05
-1.22700000e+02    1.24700095e-05    -3.24617130e-07    2.27865727e-09    1.21476710e-05
-1.22600000e+02    1.24720527e-05    -3.25049043e-07    2.28696336e-09    1.21492906e-05
-1.22500000e+02    1.24740569e-05    -3.25486969e-07    2.29541343e-09    1.21508653e-05
-1.22400000e+02    1.24760259e-05    -3.25931120e-07    2.30401057e-09    1.21523988e-05
-1.22300000e+02    1.24779635e-05    -3.26381709e-07    2.31275792e-09    1.21538945e-05
-1.22200000e+02    1.24798736e-05    -3.26838955e-07    2.32165867e-09    1.21553563e-05
-1.22100000e+02    1.24817602e-05    -3.27303079e-07    2.33071605e-09    1.21567879e-05
-1.22000000e+02    1.24836273e-05    -3.27774305e-07    2.33993334e-09    1.21581929e-05
-1.21900000e+02    1.24854789e-05    -3.28252860e-07    2.34931385e-09    1.21595754e-05
-1.21800000e+02    1.24873192e-05    -3.28738975e-07    2.35886098e-09    1.21609391e-05
-1.21700000e+02    1.24891525e-05    -3.29232885e-07    2.36857812e-09    1.21622882e-05
-1.21600000e+02    1.24909829e-05    -3.29734827e-07    2.37846877e-09    1.21636265e-05
-1.21500000e+02    1.24928147e-05    -3.30245042e-07    2.38853642e-09    1.21649582e-05
-1.21400000e+02    1.24946525e-05    -3.30763775e-07    2.39878465e-09    1.21662875e-05
-1.21300000e+02    1.24965006e-05    -3.31291273e-07    2.40921708e-09    1.21676186e-05
-1.21200000e+02    1.24983636e-05    -3.31827788e-07    2.41983736e-09    1.21689557e-05
-1.21100000e+02    1.25002461e-05    -3.32373575e-07    2.43064923e-09    1.21703031e-05
-1.21000000e+02    1.25021526e-05    -3.32928893e-07    2.44165645e-09    1.21716654e-05
-1.20900000e+02    1.25040881e-05    -3.33494003e-07    2.45286283e-09    1.21730469e-05
-1.20800000e+02    1.25060571e-05    -3.34069171e-07    2.46427225e-09    1.21744522e-05
-1.20700000e+02    1.25080647e-05    -3.34654667e-07    2.47588864e-09    1.21758859e-05
-1.20600000e+02    1.25101157e-05    -3.35250763e-07    2.48771597e-09    1.21773526e-05
-1.20500000e+02    1.25122151e-05    -3.35857737e-07    2.49975827e-09    1.21788571e-05
